ID||Area||Block||Variable||Path||NcuVariable||IsAxis||IsChannelAxis||PhysicalUnit||Version||Type||ColumnIndex||GudIdx1||GudIdx2||GudIdx3||HelpId
1285||C||Y||toNo||/Channel/Configuration/toNo|| ||0||0||NO_UNIT||36||uint_16||5||0||0||0||443
1286||C||Y||toolDataChangeBufferSize||/Channel/Configuration/toolDataChangeBufferSize||$MC_MM_TOOL_DATA_CHANGE_BUFFER_SIZE||0||0||NO_UNIT||580000||uint_16||25||0||0||0||4020
1287||N||CP||cpCtabExists||/Nck/GenericCoupling/cpCtabExists|| ||0||0||NO_UNIT||660000||uint_16||4||0||0||0||4068
1288||N||CP||cpCtabId||/Nck/GenericCoupling/cpCtabId|| ||0||0||NO_UNIT||660000||integer||3||0||0||0||4069
1289||N||CP||cpCtabIdNumLinSegDef||/Nck/GenericCoupling/cpCtabIdNumLinSegDef|| ||0||0||NO_UNIT||660000||uint_16||17||0||0||0||4092
1290||N||CP||cpCtabIdNumPolDef||/Nck/GenericCoupling/cpCtabIdNumPolDef|| ||0||0||NO_UNIT||660000||uint_16||13||0||0||0||4070
1291||N||CP||cpCtabIdNumPolySegDef||/Nck/GenericCoupling/cpCtabIdNumPolySegDef|| ||0||0||NO_UNIT||660000||uint_16||16||0||0||0||4093
1292||N||CP||cpCtabIdNumSegDef||/Nck/GenericCoupling/cpCtabIdNumSegDef|| ||0||0||NO_UNIT||660000||uint_16||9||0||0||0||4071
1293||N||CP||cpCtabLocked||/Nck/GenericCoupling/cpCtabLocked|| ||0||0||NO_UNIT||660000||integer||6||0||0||0||4072
1294||N||CP||cpCtabMemType||/Nck/GenericCoupling/cpCtabMemType|| ||0||0||NO_UNIT||660000||integer||5||0||0||0||4073
1295||N||CP||cpCtabNumDef||/Nck/GenericCoupling/cpCtabNumDef|| ||0||0||NO_UNIT||660000||uint_16||1||0||0||0||4074
1296||N||CP||cpCtabNumFree||/Nck/GenericCoupling/cpCtabNumFree|| ||0||0||NO_UNIT||660000||uint_16||2||0||0||0||4075
1297||N||CP||cpCtabNumPolDef||/Nck/GenericCoupling/cpCtabNumPolDef|| ||0||0||NO_UNIT||660000||uint_16||12||0||0||0||4076
1298||N||CP||cpCtabNumPolFree||/Nck/GenericCoupling/cpCtabNumPolFree|| ||0||0||NO_UNIT||660000||uint_16||14||0||0||0||4077
1299||N||CP||cpCtabNumPolMax||/Nck/GenericCoupling/cpCtabNumPolMax|| ||0||0||NO_UNIT||660000||uint_16||15||0||0||0||4078
1300||N||CP||cpCtabNumSegDef||/Nck/GenericCoupling/cpCtabNumSegDef|| ||0||0||NO_UNIT||660000||uint_16||8||0||0||0||4079
1301||N||CP||cpCtabNumSegFree||/Nck/GenericCoupling/cpCtabNumSegFree|| ||0||0||NO_UNIT||660000||uint_16||10||0||0||0||4080
1302||N||CP||cpCtabNumSegMax||/Nck/GenericCoupling/cpCtabNumSegMax|| ||0||0||NO_UNIT||660000||uint_16||11||0||0||0||4081
1303||N||CP||cpCtabPeriodic||/Nck/GenericCoupling/cpCtabPeriodic|| ||0||0||NO_UNIT||660000||integer||7||0||0||0||4082
1304||N||DIAGN||actCycleTimeBrut||/Nck/ChannelDiagnose/actCycleTimeBrut|| ||0||0||UNIT_611D_TIME3||180000||double||4||0||0||0||2427
1305||N||DIAGN||actCycleTimeNet||/Nck/ChannelDiagnose/actCycleTimeNet|| ||0||0||UNIT_611D_TIME3||180000||double||1||0||0||0||2424
1306||N||DIAGN||actNckLoad||/Nck/ChannelDiagnose/actNckLoad|| ||0||0||UNIT_PERCENT||990500||double||41||0||0||0||5862
1307||N||DIAGN||aveCycleTimeNet||/Nck/ChannelDiagnose/aveCycleTimeNet|| ||0||0||UNIT_611D_TIME3||830100||double||38||0||0||0||5421
1308||N||DIAGN||aveNckLoad||/Nck/ChannelDiagnose/aveNckLoad|| ||0||0||UNIT_PERCENT||990500||double||44||0||0||0||5863
1309||N||DIAGN||dp611USpecAccChangeCnt||/Nck/ChannelDiagnose/dp611USpecAccChangeCnt|| ||0||0||NO_UNIT||200000||integer||1155||0||0||0||2893
1310||N||DIAGN||dp611USpecAccKey||/Nck/ChannelDiagnose/dp611USpecAccKey|| ||0||0||NO_UNIT||200000||integer||1165||0||0||0||2819
1311||N||DIAGN||dp611USpecAccMask||/Nck/ChannelDiagnose/dp611USpecAccMask|| ||0||0||NO_UNIT||200000||integer||1150||0||0||0||2959
1312||N||DIAGN||dp611USpecAccPath||/Nck/ChannelDiagnose/dp611USpecAccPath|| ||0||0||NO_UNIT||200000||string||1160||0||0||0||2894
1313||N||DIAGN||dpAxisCfgMachAxisNr||/Nck/ChannelDiagnose/dpAxisCfgMachAxisNr|| ||0||0||NO_UNIT||180000||integer||1112||0||0||0||2876
1314||N||DIAGN||dpAxisCfgNumAxes||/Nck/ChannelDiagnose/dpAxisCfgNumAxes|| ||0||0||NO_UNIT||180000||integer||1111||0||0||0||2875
1315||N||DIAGN||dpAxisCfgValid||/Nck/ChannelDiagnose/dpAxisCfgValid|| ||0||0||NO_UNIT||180000||integer||1110||0||0||0||2874
1316||N||DIAGN||dpAxisStateCtrlout||/Nck/ChannelDiagnose/dpAxisStateCtrlout|| ||0||0||NO_UNIT||180000||uint_16||1120||0||0||0||2877
1317||N||DIAGN||dpAxisStateEnc1||/Nck/ChannelDiagnose/dpAxisStateEnc1|| ||0||0||NO_UNIT||180000||uint_16||1122||0||0||0||2879
1318||N||DIAGN||dpAxisStateEnc2||/Nck/ChannelDiagnose/dpAxisStateEnc2|| ||0||0||NO_UNIT||180000||uint_16||1124||0||0||0||2881
1319||N||DIAGN||dpAxisStateLifeCntErrCtrlout||/Nck/ChannelDiagnose/dpAxisStateLifeCntErrCtrlout|| ||0||0||NO_UNIT||180000||integer||1121||0||0||0||2878
1320||N||DIAGN||dpAxisStateLifeCntErrEnc1||/Nck/ChannelDiagnose/dpAxisStateLifeCntErrEnc1|| ||0||0||NO_UNIT||180000||integer||1123||0||0||0||2880
1321||N||DIAGN||dpAxisStateLifeCntErrEnc2||/Nck/ChannelDiagnose/dpAxisStateLifeCntErrEnc2|| ||0||0||NO_UNIT||180000||integer||1125||0||0||0||2882
1322||N||DIAGN||dpBusCfgBaudrate||/Nck/ChannelDiagnose/dpBusCfgBaudrate|| ||0||0||UNIT_FREQU||180000||double||1022||0||0||0||2836
1323||N||DIAGN||dpBusCfgBusNo||/Nck/ChannelDiagnose/dpBusCfgBusNo|| ||0||0||NO_UNIT||610000||integer||1025||0||0||0||4094
1324||N||DIAGN||dpBusCfgCycleTime||/Nck/ChannelDiagnose/dpBusCfgCycleTime|| ||0||0||UNIT_TIME||180000||double||1023||0||0||0||2837
1325||N||DIAGN||dpBusCfgDataExTime||/Nck/ChannelDiagnose/dpBusCfgDataExTime|| ||0||0||UNIT_TIME||180000||double||1024||0||0||0||2838
1326||N||DIAGN||dpBusCfgNumBuses||/Nck/ChannelDiagnose/dpBusCfgNumBuses|| ||0||0||NO_UNIT||180000||integer||1021||0||0||0||2835
1327||N||DIAGN||dpBusCfgValid||/Nck/ChannelDiagnose/dpBusCfgValid|| ||0||0||NO_UNIT||180000||integer||1020||0||0||0||2834
1328||N||DIAGN||dpBusStateAccessDurationAct||/Nck/ChannelDiagnose/dpBusStateAccessDurationAct|| ||0||0||NO_UNIT||180000||integer||1052||0||0||0||2854
1329||N||DIAGN||dpBusStateAccessDurationMax||/Nck/ChannelDiagnose/dpBusStateAccessDurationMax|| ||0||0||NO_UNIT||180000||integer||1051||0||0||0||2853
1330||N||DIAGN||dpBusStateAccessDurationMin||/Nck/ChannelDiagnose/dpBusStateAccessDurationMin|| ||0||0||NO_UNIT||180000||integer||1050||0||0||0||2852
1331||N||DIAGN||dpBusStateAccessErrCnt1||/Nck/ChannelDiagnose/dpBusStateAccessErrCnt1|| ||0||0||NO_UNIT||180000||integer||1146||0||0||0||2888
1332||N||DIAGN||dpBusStateAccessErrCnt2||/Nck/ChannelDiagnose/dpBusStateAccessErrCnt2|| ||0||0||NO_UNIT||180000||integer||1147||0||0||0||2889
1333||N||DIAGN||dpBusStateAvgCycleBetweenErr1||/Nck/ChannelDiagnose/dpBusStateAvgCycleBetweenErr1|| ||0||0||NO_UNIT||180000||integer||1148||0||0||0||2890
1334||N||DIAGN||dpBusStateAvgCycleBetweenErr2||/Nck/ChannelDiagnose/dpBusStateAvgCycleBetweenErr2|| ||0||0||NO_UNIT||180000||integer||1149||0||0||0||2891
1335||N||DIAGN||dpBusStateCycleCnt||/Nck/ChannelDiagnose/dpBusStateCycleCnt|| ||0||0||NO_UNIT||180000||integer||1145||0||0||0||2887
1336||N||DIAGN||dpBusStateDpmAction||/Nck/ChannelDiagnose/dpBusStateDpmAction|| ||0||0||NO_UNIT||180000||integer||1035||0||0||0||2844
1337||N||DIAGN||dpBusStateDpmActual||/Nck/ChannelDiagnose/dpBusStateDpmActual|| ||0||0||NO_UNIT||180000||uint_16||1033||0||0||0||2842
1338||N||DIAGN||dpBusStateDpmCtrl||/Nck/ChannelDiagnose/dpBusStateDpmCtrl|| ||0||0||NO_UNIT||180000||uint_16||1031||0||0||0||2840
1339||N||DIAGN||dpBusStateDpmError||/Nck/ChannelDiagnose/dpBusStateDpmError|| ||0||0||NO_UNIT||180000||integer||1034||0||0||0||2843
1340||N||DIAGN||dpBusStateDpmPrjCnt||/Nck/ChannelDiagnose/dpBusStateDpmPrjCnt|| ||0||0||NO_UNIT||200200||uint_16||1036||0||0||0||2825
1341||N||DIAGN||dpBusStateDpmRequest||/Nck/ChannelDiagnose/dpBusStateDpmRequest|| ||0||0||NO_UNIT||180000||uint_16||1032||0||0||0||2841
1342||N||DIAGN||dpBusStateNumActiveSlaves||/Nck/ChannelDiagnose/dpBusStateNumActiveSlaves|| ||0||0||NO_UNIT||180000||integer||1030||0||0||0||2839
1343||N||DIAGN||dpClientCfgId||/Nck/ChannelDiagnose/dpClientCfgId|| ||0||0||NO_UNIT||180000||uint_16||1132||0||0||0||2885
1344||N||DIAGN||dpClientCfgNumClnt||/Nck/ChannelDiagnose/dpClientCfgNumClnt|| ||0||0||NO_UNIT||180000||integer||1131||0||0||0||2884
1345||N||DIAGN||dpClientCfgValid||/Nck/ChannelDiagnose/dpClientCfgValid|| ||0||0||NO_UNIT||180000||integer||1130||0||0||0||2883
1346||N||DIAGN||dpClientStateComm||/Nck/ChannelDiagnose/dpClientStateComm|| ||0||0||NO_UNIT||180000||uint_16||1140||0||0||0||2886
1347||N||DIAGN||dpSlaveCfgAssignBus||/Nck/ChannelDiagnose/dpSlaveCfgAssignBus|| ||0||0||NO_UNIT||580000||uint_16||1056||0||0||0||3817
1348||N||DIAGN||dpSlaveCfgBusAddr||/Nck/ChannelDiagnose/dpSlaveCfgBusAddr|| ||0||0||NO_UNIT||180000||uint_16||1043||0||0||0||2848
1349||N||DIAGN||dpSlaveCfgDataExchangeTime||/Nck/ChannelDiagnose/dpSlaveCfgDataExchangeTime|| ||0||0||UNIT_TIME||450000||double||1048||0||0||0||4095
1350||N||DIAGN||dpSlaveCfgInputTime||/Nck/ChannelDiagnose/dpSlaveCfgInputTime|| ||0||0||UNIT_TIME||180000||double||1046||0||0||0||2851
1351||N||DIAGN||dpSlaveCfgIsochronModeSupport||/Nck/ChannelDiagnose/dpSlaveCfgIsochronModeSupport|| ||0||0||NO_UNIT||450000||integer||1049||0||0||0||4096
1352||N||DIAGN||dpSlaveCfgMasterAppCycTime||/Nck/ChannelDiagnose/dpSlaveCfgMasterAppCycTime|| ||0||0||UNIT_TIME||180000||double||1044||0||0||0||2849
1353||N||DIAGN||dpSlaveCfgNumSlaves||/Nck/ChannelDiagnose/dpSlaveCfgNumSlaves|| ||0||0||NO_UNIT||180000||integer||1041||0||0||0||2846
1354||N||DIAGN||dpSlaveCfgOutputTime||/Nck/ChannelDiagnose/dpSlaveCfgOutputTime|| ||0||0||UNIT_TIME||180000||double||1045||0||0||0||2850
1355||N||DIAGN||dpSlaveCfgProfibusCycleTime||/Nck/ChannelDiagnose/dpSlaveCfgProfibusCycleTime|| ||0||0||UNIT_TIME||450000||double||1047||0||0||0||4097
1356||N||DIAGN||dpSlaveCfgValid||/Nck/ChannelDiagnose/dpSlaveCfgValid|| ||0||0||NO_UNIT||180000||integer||1040||0||0||0||2845
1357||N||DIAGN||dpSlaveIdentNo||/Nck/ChannelDiagnose/dpSlaveIdentNo|| ||0||0||NO_UNIT||180000||uint_16||1042||0||0||0||2847
1358||N||DIAGN||dpSlaveIdentNoEx||/Nck/ChannelDiagnose/dpSlaveIdentNoEx|| ||0||0||NO_UNIT||580000||uint_16||1057||0||0||0||3818
1359||N||DIAGN||dpSlaveStateComm||/Nck/ChannelDiagnose/dpSlaveStateComm|| ||0||0||NO_UNIT||180000||uint_16||1060||0||0||0||2855
1360||N||DIAGN||dpSlaveStateIncCnt||/Nck/ChannelDiagnose/dpSlaveStateIncCnt|| ||0||0||NO_UNIT||490000||integer||1062||0||0||0||2857
1361||N||DIAGN||dpSlaveStateSync||/Nck/ChannelDiagnose/dpSlaveStateSync|| ||0||0||NO_UNIT||180000||uint_16||1061||0||0||0||2856
1362||N||DIAGN||dpSlaveVendorId||/Nck/ChannelDiagnose/dpSlaveVendorId|| ||0||0||NO_UNIT||680000||uint_16||1058||0||0||0||4118
1363||N||DIAGN||dpSlotCfgAssignAxis||/Nck/ChannelDiagnose/dpSlotCfgAssignAxis|| ||0||0||NO_UNIT||180000||integer||1083||0||0||0||2868
1364||N||DIAGN||dpSlotCfgAssignBus||/Nck/ChannelDiagnose/dpSlotCfgAssignBus|| ||0||0||NO_UNIT||180000||integer||1081||0||0||0||2866
1365||N||DIAGN||dpSlotCfgAssignClient||/Nck/ChannelDiagnose/dpSlotCfgAssignClient|| ||0||0||NO_UNIT||180000||integer||1084||0||0||0||2869
1366||N||DIAGN||dpSlotCfgAssignMaster||/Nck/ChannelDiagnose/dpSlotCfgAssignMaster|| ||0||0||NO_UNIT||180000||integer||1080||0||0||0||2865
1367||N||DIAGN||dpSlotCfgAssignSlave||/Nck/ChannelDiagnose/dpSlotCfgAssignSlave|| ||0||0||NO_UNIT||180000||integer||1082||0||0||0||2867
1368||N||DIAGN||dpSlotCfgIoType||/Nck/ChannelDiagnose/dpSlotCfgIoType|| ||0||0||NO_UNIT||180000||uint_16||1075||0||0||0||2863
1369||N||DIAGN||dpSlotCfgLength||/Nck/ChannelDiagnose/dpSlotCfgLength|| ||0||0||NO_UNIT||180000||integer||1076||0||0||0||2864
1370||N||DIAGN||dpSlotCfgLogBaseAddress||/Nck/ChannelDiagnose/dpSlotCfgLogBaseAddress|| ||0||0||NO_UNIT||180000||uint_16||1072||0||0||0||2860
1371||N||DIAGN||dpSlotCfgNumSlots||/Nck/ChannelDiagnose/dpSlotCfgNumSlots|| ||0||0||NO_UNIT||180000||integer||1071||0||0||0||2859
1372||N||DIAGN||dpSlotCfgPNSlotNr||/Nck/ChannelDiagnose/dpSlotCfgPNSlotNr|| ||0||0||NO_UNIT||670000||uint_16||1077||0||0||0||4098
1373||N||DIAGN||dpSlotCfgSlaveAddress||/Nck/ChannelDiagnose/dpSlotCfgSlaveAddress|| ||0||0||NO_UNIT||180000||uint_16||1073||0||0||0||2861
1374||N||DIAGN||dpSlotCfgSlotNr||/Nck/ChannelDiagnose/dpSlotCfgSlotNr|| ||0||0||NO_UNIT||180000||uint_16||1074||0||0||0||2862
1375||N||DIAGN||dpSlotCfgValid||/Nck/ChannelDiagnose/dpSlotCfgValid|| ||0||0||NO_UNIT||180000||integer||1070||0||0||0||2858
1376||N||DIAGN||dpSlotStateComm||/Nck/ChannelDiagnose/dpSlotStateComm|| ||0||0||NO_UNIT||180000||uint_16||1090||0||0||0||2870
1377||N||DIAGN||dpSlotStateRecvTelegram||/Nck/ChannelDiagnose/dpSlotStateRecvTelegram|| ||0||0||NO_UNIT||180000||string||1092||0||0||0||2872
1378||N||DIAGN||dpSlotStateSendTelegram||/Nck/ChannelDiagnose/dpSlotStateSendTelegram|| ||0||0||NO_UNIT||180000||string||1091||0||0||0||2871
1379||N||DIAGN||dpSlotStateTelegramType||/Nck/ChannelDiagnose/dpSlotStateTelegramType|| ||0||0||NO_UNIT||180000||uint_16||1093||0||0||0||2873
1380||N||DIAGN||dpSysCfgAvailable||/Nck/ChannelDiagnose/dpSysCfgAvailable|| ||0||0||NO_UNIT||180000||uint_16||1001||0||0||0||2826
1381||N||DIAGN||dpSysCfgNumMaster||/Nck/ChannelDiagnose/dpSysCfgNumMaster|| ||0||0||NO_UNIT||180000||integer||1003||0||0||0||2828
1382||N||DIAGN||dpSysCfgValid||/Nck/ChannelDiagnose/dpSysCfgValid|| ||0||0||NO_UNIT||180000||integer||1002||0||0||0||2827
1383||N||DIAGN||dpSysCfgVersionDpm||/Nck/ChannelDiagnose/dpSysCfgVersionDpm|| ||0||0||NO_UNIT||180000||double||1005||0||0||0||2830
1384||N||DIAGN||dpSysCfgVersionDpr||/Nck/ChannelDiagnose/dpSysCfgVersionDpr|| ||0||0||NO_UNIT||180000||double||1007||0||0||0||2832
1385||N||DIAGN||dpSysCfgVersionDprEx||/Nck/ChannelDiagnose/dpSysCfgVersionDprEx|| ||0||0||NO_UNIT||180000||double||1006||0||0||0||2831
1386||N||DIAGN||dpSysCfgVersionHost||/Nck/ChannelDiagnose/dpSysCfgVersionHost|| ||0||0||NO_UNIT||180000||double||1004||0||0||0||2829
1387||N||DIAGN||dpSysStateDpmInit||/Nck/ChannelDiagnose/dpSysStateDpmInit|| ||0||0||NO_UNIT||180000||uint_16||1010||0||0||0||2833
1388||N||DIAGN||errCodeSetNrGen||/Nck/ChannelDiagnose/errCodeSetNrGen|| ||0||0||NO_UNIT||200100||uint_16||17||0||0||0||2960
1389||N||DIAGN||errCodeSetNrPi||/Nck/ChannelDiagnose/errCodeSetNrPi|| ||0||0||NO_UNIT||200100||uint_16||18||0||0||0||2961
1390||N||DIAGN||isPersistencyOverflowIpo||/Nck/ChannelDiagnose/isPersistencyOverflowIpo||$AN_PERSDIAG||0||0||NO_UNIT||810000||integer||34||0||0||0||5363
1391||N||DIAGN||isPersistencyOverflowPrep||/Nck/ChannelDiagnose/isPersistencyOverflowPrep||$AN_PERSDIAG||0||0||NO_UNIT||810000||integer||32||0||0||0||5364
1392||N||DIAGN||isPersistencyOverflowToolChange||/Nck/ChannelDiagnose/isPersistencyOverflowToolChange||$AN_PERSDIAG||0||0||NO_UNIT||810000||integer||33||0||0||0||5365
1393||N||DIAGN||maxCycleTimeBrut||/Nck/ChannelDiagnose/maxCycleTimeBrut|| ||0||0||UNIT_611D_TIME3||180000||double||6||0||0||0||2429
1394||N||DIAGN||maxCycleTimeLimit||/Nck/ChannelDiagnose/maxCycleTimeLimit|| ||0||0||UNIT_611D_TIME3||1350000||double||50||0||0||0||6105
1395||N||DIAGN||maxCycleTimeNet||/Nck/ChannelDiagnose/maxCycleTimeNet|| ||0||0||UNIT_611D_TIME3||180000||double||3||0||0||0||2426
1396||N||DIAGN||maxNckLoad||/Nck/ChannelDiagnose/maxNckLoad|| ||0||0||UNIT_PERCENT||990500||double||43||0||0||0||5864
1397||N||DIAGN||minCycleTimeBrut||/Nck/ChannelDiagnose/minCycleTimeBrut|| ||0||0||UNIT_611D_TIME3||180000||double||5||0||0||0||2428
1398||N||DIAGN||minCycleTimeNet||/Nck/ChannelDiagnose/minCycleTimeNet|| ||0||0||UNIT_611D_TIME3||180000||double||2||0||0||0||2425
1399||N||DIAGN||minNckLoad||/Nck/ChannelDiagnose/minNckLoad|| ||0||0||UNIT_PERCENT||990500||double||42||0||0||0||5865
1400||N||DIAGN||nckCapabilities||/Nck/ChannelDiagnose/nckCapabilities|| ||0||0||NO_UNIT||510600||uint_16||20||0||0||0||5135
1401||N||DIAGN||nckCompileSwitches||/Nck/ChannelDiagnose/nckCompileSwitches|| ||0||0||NO_UNIT||540000||uint_16||19||0||0||0||3741
1402||N||DIAGN||noOfPersistencyCollisions||/Nck/ChannelDiagnose/noOfPersistencyCollisions|| ||0||0||NO_UNIT||860000||integer||40||0||0||0||5433
1403||N||DIAGN||noOfPersistencyEntriesIpo||/Nck/ChannelDiagnose/noOfPersistencyEntriesIpo||$AN_PERSDIAG||0||0||NO_UNIT||810000||integer||37||0||0||0||5366
1404||N||DIAGN||noOfPersistencyEntriesPrep||/Nck/ChannelDiagnose/noOfPersistencyEntriesPrep||$AN_PERSDIAG||0||0||NO_UNIT||810000||integer||35||0||0||0||5367
1405||N||DIAGN||noOfPersistencyEntriesToolChange||/Nck/ChannelDiagnose/noOfPersistencyEntriesToolChange||$AN_PERSDIAG||0||0||NO_UNIT||810000||integer||36||0||0||0||5368
1406||N||DIAGN||noOfPersistencyOverflowIpo||/Nck/ChannelDiagnose/noOfPersistencyOverflowIpo||$AN_PERSDIAG||0||0||NO_UNIT||810000||integer||31||0||0||0||5369
1407||N||DIAGN||noOfPersistencyOverflowPrep||/Nck/ChannelDiagnose/noOfPersistencyOverflowPrep||$AN_PERSDIAG||0||0||NO_UNIT||810000||integer||29||0||0||0||5370
1408||N||DIAGN||noOfPersistencyOverflowToolChange||/Nck/ChannelDiagnose/noOfPersistencyOverflowToolChange||$AN_PERSDIAG||0||0||NO_UNIT||810000||integer||30||0||0||0||5371
1409||N||DIAGN||noOfPersistencyReq||/Nck/ChannelDiagnose/noOfPersistencyReq||$AN_PERSDIAG||0||0||NO_UNIT||620000||integer||21||0||0||0||4970
1410||N||DIAGN||noOfPersistencyReqFailed||/Nck/ChannelDiagnose/noOfPersistencyReqFailed||$AN_PERSDIAG||0||0||NO_UNIT||620000||integer||22||0||0||0||4971
1411||N||DIAGN||numCores||/Nck/ChannelDiagnose/numCores|| ||0||0||NO_UNIT||123000||uint_16||49||0||0||0||5980
1412||N||DIAGN||persistencyTimeAverage||/Nck/ChannelDiagnose/persistencyTimeAverage||$AN_PERSDIAG||0||0||UNIT_TIME||620000||double||25||0||0||0||4974
1413||N||DIAGN||persistencyTimeMaximal||/Nck/ChannelDiagnose/persistencyTimeMaximal||$AN_PERSDIAG||0||0||UNIT_TIME||620000||double||26||0||0||0||4975
1414||N||DIAGN||persistencyTimeMinimal||/Nck/ChannelDiagnose/persistencyTimeMinimal||$AN_PERSDIAG||0||0||UNIT_TIME||620000||double||24||0||0||0||4973
1415||N||DIAGN||poweronTime||/Nck/ChannelDiagnose/poweronTime||$AN_POWERON_TIME||0||0||UNIT_TIME||190000||double||16||0||0||0||3010
1416||N||DIAGN||setupTime||/Nck/ChannelDiagnose/setupTime||$AN_SETUP_TIME||0||0||UNIT_TIME||190000||double||15||0||0||0||3009
1417||N||DIAGN||sumCycleTimeNet||/Nck/ChannelDiagnose/sumCycleTimeNet|| ||0||0||UNIT_611D_TIME4||830100||double||39||0||0||0||5422
1418||N||DIAGN||taskAvailable||/Nck/ChannelDiagnose/taskAvailable|| ||0||0||NO_UNIT||123000||uint_16||48||0||0||0||5966
1419||N||DIAGN||taskCycleTime||/Nck/ChannelDiagnose/taskCycleTime|| ||0||0||UNIT_611D_TIME3||990500||double||45||0||0||0||5866
1420||N||DIAGN||taskName||/Nck/ChannelDiagnose/taskName|| ||0||0||NO_UNIT||123000||string||47||0||0||0||5967
1421||N||DIAGN||totalPersistencyTime||/Nck/ChannelDiagnose/totalPersistencyTime||$AN_PERSDIAG||0||0||UNIT_TIME||620000||double||23||0||0||0||4972
1422||N||ETPD||area||/Nck/ProtocolData/area|| ||0||0||NO_UNIT||70000||uint_16||TXT||0||0||0||2950
1423||N||ETPD||col||/Nck/ProtocolData/col|| ||0||0||NO_UNIT||70000||uint_16||TXT||0||0||0||2952
1424||N||ETPD||numData||/Nck/ProtocolData/numData|| ||0||0||NO_UNIT||70000||uint_16||TXT||0||0||0||623
1425||N||ETPD||row||/Nck/ProtocolData/row|| ||0||0||NO_UNIT||70000||uint_16||TXT||0||0||0||2953
1426||N||ETPD||type||/Nck/ProtocolData/type|| ||0||0||NO_UNIT||70000||uint_16||TXT||0||0||0||2954
1427||N||ETPD||unit||/Nck/ProtocolData/unit|| ||0||0||NO_UNIT||70000||uint_16||TXT||0||0||0||2951
1428||N||ETPD||varSpecs||/Nck/ProtocolData/varSpecs|| ||0||0||NO_UNIT||70000||uint_16||2||0||0||0||5097
1429||N||FA||linShift||/Nck/ActualFrame/linShift|| ||0||0||UNIT_POSN_LIN||160000||double||1||0||0||0||2706
1430||N||FA||linShiftFine||/Nck/ActualFrame/linShiftFine|| ||0||0||UNIT_POSN_LIN||160000||double||6||0||0||0||2707
1431||N||FA||mirrorImgActive||/Nck/ActualFrame/mirrorImgActive|| ||0||0||NO_UNIT||160000||uint_16||4||0||0||0||2708
1432||N||FA||rotation||/Nck/ActualFrame/rotation|| ||0||0||UNIT_ANGLE||160000||double||2||0||0||0||2709
1433||N||FA||rotationCoordinate||/Nck/ActualFrame/rotationCoordinate|| ||0||0||UNIT_ANGLE||780600||double||7||0||0||0||5434
1434||N||FA||scaleFact||/Nck/ActualFrame/scaleFact|| ||0||0||NO_UNIT||160000||double||3||0||0||0||2710
1435||N||FB||linShift||/Nck/BaseFrame/linShift||$P_NCBFR||0||0||UNIT_POSN_LIN||160000||double||1||0||0||0||2702
1436||N||FB||linShiftFine||/Nck/BaseFrame/linShiftFine||$P_NCBFR||0||0||UNIT_POSN_LIN||160000||double||6||0||0||0||2703
1437||N||FB||mirrorImgActive||/Nck/BaseFrame/mirrorImgActive||$P_NCBFR||0||0||NO_UNIT||160000||uint_16||4||0||0||0||2704
1438||N||FB||rotation||/Nck/BaseFrame/rotation||$P_NCBFR||0||0||UNIT_ANGLE||0||double||2||0||0||0||2897
1439||N||FB||rotationCoordinate||/Nck/BaseFrame/rotationCoordinate||$P_NCBFR||0||0||UNIT_ANGLE||780600||double||7||0||0||0||5435
1440||N||FB||scaleFact||/Nck/BaseFrame/scaleFact||$P_NCBFR||0||0||NO_UNIT||160000||double||3||0||0||0||2705
1441||N||FG||linShift||/Nck/GrindingFrame/linShift|| ||0||0||UNIT_POSN_LIN||990000||double||1||0||0||0||5793
1442||N||FG||linShiftFine||/Nck/GrindingFrame/linShiftFine|| ||0||0||UNIT_POSN_LIN||990000||double||6||0||0||0||5794
1443||N||FG||mirrorImgActive||/Nck/GrindingFrame/mirrorImgActive|| ||0||0||NO_UNIT||990000||uint_16||4||0||0||0||5795
1444||N||FG||scaleFact||/Nck/GrindingFrame/scaleFact|| ||0||0||NO_UNIT||990000||double||3||0||0||0||5798
1445||N||FU||linShift||/Nck/UserFrame/linShift|| ||0||0||UNIT_POSN_LIN||160000||double||1||0||0||0||2698
1446||N||FU||linShiftFine||/Nck/UserFrame/linShiftFine|| ||0||0||UNIT_POSN_LIN||160000||double||6||0||0||0||2699
1447||N||FU||mirrorImgActive||/Nck/UserFrame/mirrorImgActive|| ||0||0||NO_UNIT||160000||uint_16||4||0||0||0||2700
1448||N||FU||rotationCoordinate||/Nck/UserFrame/rotationCoordinate|| ||0||0||NO_UNIT||780600||double||7||0||0||0||5436
1449||N||FU||scaleFact||/Nck/UserFrame/scaleFact|| ||0||0||NO_UNIT||160000||double||3||0||0||0||2701
1450||N||M||MDCA_DRIVE_LOGIC_NR||/Nck/Drive/MDCA_DRIVE_LOGIC_NR|| ||0||0||NO_UNIT||36||char||13010||0||0||0||2718
1451||N||M||MDCA_DRIVE_MODULE_TYPE||/Nck/Drive/MDCA_DRIVE_MODULE_TYPE|| ||0||0||NO_UNIT||36||char||13030||0||0||0||2719
1452||N||M||MDCA_DRIVE_TYPE||/Nck/Drive/MDCA_DRIVE_TYPE|| ||0||0||NO_UNIT||36||char||13040||0||0||0||2720
