VariableID||Description
966||Status of the setpoint filter chains
967||eff. delay time of the 1st setpoint filter chain
968||eff. delay time of the 2nd setpoint filter chain
969||Position difference between setpoint filter chains
970||Disturbing torque/max. torque (motor end)
971||Status of power enable
972||Leadscrew error compensation (LEC) value encoder 1
973||Enc1:Update counter zero monitoring accesses
974||Enc1: Current internal zero monitoring values
975||1st meas. system: Error counter for zero mark mon.
976||Enc1:Hardware counter value of basic zero mark
977||Leadscrew error compensation (LEC) value encoder 2
978||Enc2:Update counter zero monitoring accesses
979||Enc2: Current internal zero monitoring values
980||2nd meas. system: Error counter for zero mark mon.
981||Enc2:Hardware counter value of the basic zero mark
982||Actual status of "ForceControl"
983||Actual status of "Travel to fixed stop"
984||Current MCS actual value of an axis
985||Actual value encoder 1
986||Actual value encoder 2
987||Machine axis to interpolator.
988||Axis following error
989||Drive utilization in %
990||Axial Multi Error Compensation value
991||State of the clamping system
992||Analog sensor on the motor
993||Configuration of motor sensors
994||Digital sensors on the motor
995||Position controller mode
996||Active drive power
997||Status of speed controller enable
998||Stop from Safety Integrated
999||Actual value synchronism difference
1000||Status of the actual value synchronism difference
1001||Axial temperature compensation value
1002||Drive torque setpoint
1003||Status information torque limitation
1004||Axis velocity actual value load side in the MCS
1005||Active INC weighting of the axis
1006||Current position of axis
1007||Axis setpoint in the machine coordinate system
1008||Center point of a cutting edge
1009||Target value of the programmed position
1010||Pos. setpoint in machine coordinate system (MCS)
1011||Position of the cutting edge center point.
1012||Current physical unit 
1013||Axis name
1014||Difference between current and programmed position
1015||Programmed position, REPOS
1016||Axis status
1017||Geometry or auxiliary axis
1018||Tool adapter distance-to-go
1019||Tool adapter REPOS
1020||Center point of cutting edge distance-to-go
1021||Center point of the cutting edge REPOS
1022||Settable value for INC_VAR
1023||Configured stop
1024||DRF active
1025||Feed disable
1026||Display traversing blocks
1027||Associated M01 selected
1028||M01 selected
1029||Program test
1030||ROV rapid traverse override
1031||Single block
1032||Single block mode
1033||Skip level /0
1034||Skip level /1
1035||Skip level /2
1036||Skip level /3
1037||Skip level /4
1038||Skip level /5
1039||Skip level /6
1040||Skip level /7
1041||Skip level /8
1042||Skip level /9
1043||Dry run feedrate
1044||Active INC weighting of the axis
1045||Current setpoint of the axis position in the MCS
1046||Pos. setpoint in machine coordinate system
1047||Current physical unit 
1048||Axis name
1049||Axis status
1050||Tool adapter distance-to-go
1051||Tool adapter REPOS
1052||Settable value for INC_VAR
1053||Active G function
1054||Active G function (current language)
1055||Active G-function of the correponding group
1056||Index act. G function (current language)
1057||Index of active G function (ISO Dialect)
1058||Index of the active G function for block search
1059||Active G function (ISO Dialect)
1060||Name of the active G function for block search
1061||Modification counter for upload buffer
1062||Current block (DISPLOF active)
1063||Current block (DISPLOF inactive)
1064||Current interpreter block
1065||Line number of current NC instruction (start:1)
1066||Content of the current part program
1067||Block number
1068||Byte offset of the current NC block
1069||Center of the circle
1070||Corr. to circleCenter for block search with calc.
1071||Vector of circular plane
1072||Vector of the circular plane in BCS
1073||Vector circular plane block search
1074||Radius of the circle (only effective for G02/G03)
1075||circleRadius for block search.
1076||Programmed circular passes
1077||Programmed circular passes search
1078||Arc center in relation to WOS frame
1079||Corresponds to circleCenterWos
1080||Arc radius in relation to WOS frame
1081||Corresponds to circleRadiusWos
1082||Status of the EES buffer
1083||Last programmed block number
1084||Message from the part program
1085||Line number of current NC block
1086||Currently selected program
1087||Current module name for step editor
1088||Search pointer (byte-oriented)
1089||Display status for block display. 
1090||Search direction
1091||Hold block
1092||Actual value of subroutine call counter.
1093||Specification of channel for SERUPRO
1094||Search string
1095||Search type
1096||Search pointer
1097||Without function
1098||Search pointer (byte-oriented)
1099||Display status for block display. 
1100||Search direction
1101||Hold block
1102||Actual value of subroutine call counter.
1103||Specification of channel for SERUPRO
1104||Program name
1105||Search string
1106||Search type
1107||Search pointer
1108||Status of block SPARPI
1109||Workpiece name abbreviated
1110||Workpiece name 
1111||Workpiece name
1112||Actual value of subroutine call counter.
1113||Block label
1114||Block number
1115||Byte offset of NC block
1116||Subroutine call counter, desired value
1117||Display state for block display
1118||FIFO buffer for execution from external source
1119||Last programmed block number
1120||Search pointer
1121||Current const. cutting rate
1122||Current dir. of spindle rot. in sense of M3/M4/M5
1123||Active spindle gear stage
1124||Active acceleration of the spindle
1125||Identifier for active spindle acceleration data
1126||Maximum spindle speed
1127||Max. identifier for speed-limiting data
1128||Minimum spindle speed
1129||Min. identifier for speed-limiting data
1130||Mode according to $AC_SMODE
1131||Spindle status in speed control mode
1132||Type of spindle programming
1133||Programmed, active cutting rate
1134||Actual gear stage of spindle
1135||Actual value of the spindle speed
1136||Channel number of spindle
1137||Spindle position
1138||Constant cutting speed of the master spindle
1139||Requested gear stage
1140||Programmed SUG desired value
1141||Spindle speed, desired value
1142||Load
1143||SUG programming active
1144||Absolute axis index
1145||Spindle name
1146||Name of physical spindle.
1147||Spindle mode
1148||Prog. spindle mode
1149||Programmed spindle mode (psMode) in the BCS
1150||Corresponds to $$/C/SEGA/actToolEdgeCenterPosEns
1151||Corresponds to $$/C/SEGA/actProgPosBKS
1152||Corresponds to $$cmdToolEdgeCenterPosEnsS
1153||Prog. spindle mode block search
1154||Current speed limitation for spindle
1155||Spindle override
1156||Spindle type
1157||Spindle state
1158||State of spindle rotation
1159||Currently active spindle gear stage
1160||Current const. cutting rate
1161||Programmed direction of spindle rotation
1162||Active spindle gear stage
1163||Active acceleration of the spindle
1164||Identifier for active spindle acceleration data
1165||Maximum spindle speed
1166||Max. identifier for speed-limiting data
1167||Minimum spindle speed
1168||Min. identifier for speed-limiting data
1169||Mode according to $AC_SMODE
1170||Spindle status in speed control mode
1171||Type of spindle programming
1172||Programmed, active cutting rate
1173||Actual gear stage of spindle
1174||Actual value of the spindle speed
1175||Channel number of spindle
1176||Spindle position
1177||Constant cutting speed of the master spindle
1178||Requested gear stage
1179||Programmed SUG desired value
1180||Spindle speed, desired value
1181||Load
1182||SUG programming active
1183||Absolute axis index
1184||Spindle name
1185||Physical spindle name
1186||Spindle mode
1187||Prog. spindle mode
1188||Corresponds to $$/C/SEGA/actToolEdgeCenterPosEns
1189||Corresponds to $$/C/SEGA/actProgPosBKS
1190||Corresponds to $$cmdToolEdgeCenterPosEnsS
1191||Prog. spindle mode block search
1192||Current speed limitation for spindle
1193||Spindle override
1194||Spindle type
1195||Spindle state
1196||State of spindle rotation
1197||Currently active spindle gear stage
1198||D-number
1199||Value of the current D-number
1200||Number of active E-function
1201||Value of the E-function
1202||Number of active auxiliary functions( H-functions)
1203||Value of the H-function
1204||Number of the active M-function
1205||Value of the M-function
1206||Number of active S-functions
1207||Value of the S-function.
1208||Active T-number
1209||Number of the preselected T-function
1210||Value of the preselected T-function
1211||T-function value
1212||For active tech.cycle: block no. of current action
1213||Block no. where the syn. act. is programmed
1214||ID of the synchronous action
1215||Number of occupied SYNACT elements
1216||Number of synchronous actions
1217||Number of SYNACT variables
1218||SYNACT offset
1219||Synchronized action file
1220||Consistent backup of a line
1221||Masking of the SYNACTs
1222||Current synchronized action block (short)
1223||Current synchronized action block (long)
1224||Modification counter of the SYNACTs
1225||Classification of the SYNACT
1226||Type and state of the synchronous action
1227||Name of SYNACT variable
1228||Data type
1229||Variable value
1230||Cutting edge number of the offset data block
1231||Modified parameter of the active tool
1232||FIFO variable for synchronous actions
1233||replaced by acMarkerL
1234||Counter for motion synchronous actions 32 bit
1235||Dynamic parameters for motion-synchronous actions
1236||Counter for motion-synch. actions. 32-bit (system)
1237||Dyn. parameters for motion-synch. actions (system)
1238||Coordinate system for working area limitation
1239||Coord.-specific working area limitation, negative
1240||Coord.-specific working area limitation, positive
1241||TRUE: The limitation $$waCSLimitMinus is valid.
1242||TRUE: The limitation $$waCSLimitPlus is valid.
1243||Channel name
1244||Channel-specific setting for tool management
1245||Command from NCK to HMI
1246||Command from NCK-preparation to the HMI
1247||Ackn. by HMI for NCK-preparation command
1248||Number of axes in channel.
1249||Number of auxiliary axes
1250||Number of basic frames in channel
1251||Number of polygon elements / protection zone
1252||Number of geometry axes
1253||Number of G frames
1254||Number of highest channel axis.
1255||Number of orientation axes in channel
1256||Maximum number of protection zones
1257||Number of channel-specific R variables
1258||Number of spindles
1259||Number of log. spindles
1260||Number of cutting edges
1261||Number of user frames
1262||OEM text for logging buffer
1263||Text for logging buffer
1264||Activation of punching and nibbling functions
1265||Numerical file ID for the string
1266||Meaning of the string
1267||Numerical symbol ID
1268||Screenform for system frames
1269||Number of T area
1270||Size of the tool data modification memory
1271||Status of the specified curve table
1272||ID of the nth curve table in the specif. mem. type
1273||Number of linear segments in the curve table
1274||Number of polynomials for the spec. curve table
1275||Number of polynomial segments in the curve table
1276||Number of segments for the specified curve table
1277||Locking status of the specified curve table
1278||Memory type of the curve table
1279||Number of defined curve tables
1280||Number of available curve tables
1281||Number of defined curve table polynomials
1282||Number of available curve table polynomials
1283||Max. number of permissible curve table polynomials
1284||Number of defined curve table segments
1285||Number of available curve table segments
1286||Maximum number of permissible curve table segments
1287||Periodicity of the specified curve table
1288||Sum of current gross runtime
1289||Sum of current net runtime
1290||Current load in %.
1291||Average net run time
1292||Average load in %.
1293||Modification counter for ACC information
1294||Info about available ACC contents
1295||Screenform: ACC files available
1296||Path for ACC files in the NCK file system
1297||Machine axis !!CAUTION NCU LINK!!
1298||Number of axis entries
1299||Axis info is available
1300||Status of output drivers.
1301||Status encoder 1 driver
1302||Status encoder 2 driver
1303||Sign-of-life error counter output
1304||Sign-of-life error counter encoder 1
1305||Sign-of-life error counter encoder 2
1306||Baud rate on DP bus (bit/s)
1307||Bus number of the bus
1308||DP cycle time in [s,s,userdef]
1309||Data exchange time in [s,s,userdef]
1310||Number of DP buses
1311||Bus configuration data are available
1312||Current access time to bus
1313||Maximum access time to bus
1314||Minimum access time to bus
1315||Number of bus access errors type 1
1316||Number of bus access errors type 2
1317||Cycles between bus access errors type 1
1318||Cycles between bus access errors type 2
1319||Number of bus cycles
1320||Indic. for operating progr. of DP M
1321||Curr. stat. of DP M bus - DP M contr.
1322||Boot. stat. proc. f. DP Master
1323||Error on status transitions
1324||Modification counter for new CP configs.
1325||Des. status of DP M bus - HOST req.
1326||Number of slaves connected to bus
1327||Identification client NCK/PLC/3RD
1328||Number of clients
1329||Client information is available
1330||Client status incl. output release
1331||Bus number of the slave
1332||Broadcast bus address of slave
1333||Tdx [s,s,userdef]
1334||Ti [s,s,userdef]
1335||Isochronous mode configured for slave
1336||T_mapc [s,s,userdef]
1337||Number of configured slaves
1338||To [s,s,userdef]
1339||Tdp [s,s,userdef]
1340||Slave data are available
1341||Ident number of the slave
1342||Extended ID no. of the slave
1343||Slave active on bus or not (LED green)
1344||Incarnation counter
1345||DpSync
1346||Manufacturer's number of the device
1347||Assignment [axis]
1348||Assignment [bus]
1349||Assignment [client]
1350||Assignment [master]
1351||Assignment [slave]
1352||I/O identifier
1353||Length in number of bytes
1354||Log. basic address of slot
1355||Number of slots
1356||PROFINET: Slot number within the IO device
1357||Bus address of slave
1358||(Sub-)slot number within the slave
1359||Slot information is available
1360||Status of slots
1361||Received frame
1362||Transmitted frame
1363||frame type
1364||DPA/DPM available
1365||Number of masters
1366||DP system configuration data are valid
1367||Version of DP Master software
1368||Actual version Dpr
1369||Expected Dpr version from DPR_SS_VERSION
1370||Host SW version
1371||Startup synchronization status
1372||Error code set for communication errors
1373||Error code set P1 for comm. errors
1374||Overflow of synchro. action power-fail buffer at p
1375||Overflow of prepr. power-fail buffer at power-fail
1376||Overfl. of tool ch. power-fail buff. at power-fail
1377||Sum of maximum gross runtime
1378||Maximum possible task runtime
1379||Sum of maximum net runtime
1380||Maximum load in %.
1381||Sum of minimum gross runtime
1382||Sum of minimum net runtimes
1383||Minimum load in %.
1384||Compressed data transfer
1385||NCK compiler switch
1386||Number of collisions during previous async flush
1387||No. data entries in synchronous actions pf buffer
1388||No. data entries in preprocess. power-fail buffer
1389||No. data entries in tool change power-fail buffer
1390||No. overflows of synchro. action power-fail buffer
1391||No. overflows of preprocessing power-fail buffer
1392||No. overflows of the tool change power-fail buffer
1393||Number of persistence operations
1394||Number of failed persistence operations
1395||Number of cores used by the NCK
1396||Average time for persistence
1397||Maximum time for persistence
1398||Minimum time for persistence
1399||Time since normal boot
1400||Time since default boot
1401||Sum of net run times
1402||Task is present
1403||Cycle time
1404||Name of task
1405||Summated time for persistence
1406||nth data in list: area
1407||nth data in list: col
1408||Number of data in the list
1409||nth data in list: row
1410||nth data in list: type
1411||nth data in list: unit
1412||Do not use this variable any more.
1413||Translation of an active frame
1414||Fine offset for frames
1415||Mirroring enabled in an active frame
1416||Rotation of an active frame
1417||Coordinate rotation of active frames
1418||Scaling factor of an active frame
1419||Translation of a settable frame
1420||Fine offset for frames
1421||Mirroring enabled in a settable frame
1422||Rotation of a settable frame
1423||Coordinate rotation of settable frames
1424||Scaling factor of a settable frame
1425||Translation of grinding frame
1426||Fine offset for frames
1427||Mirroring of grinding frame
1428||Scaling factor of grinding frame
1429||Translation of a settable frame
1430||Fine offset for frames
1431||Mirroring enabled in a settable frame
1432||Coordinate rotation of a settable frame
1433||Scaling factor of a settable frame
1434||Logical drive number
1435||Module identifier
1436||Drive type
1437||Calculation resolution for angular position
1438||Calculation resolution for linear positions
1439||Basic system clock cycle
1440||Position control cycle factor
1441||Power section code of drive module
1442||Machine axis name
1443||Machine axis or OEM object name
1444||Axis offset
1445||Name of a kinematic element
1446||Name of a kinematic element (old)
1447||Reference to the next kinematic element
1448||Reference to next kinematic element (old)
1449||Offset or direction component in the X direction
1450||Offset or direction component in the Y direction
1451||Offset or direction component in the Z direction
1452||Reference to 1st element of a diverging chain
1453||Index of a switch
1454||Position of a switch
1455||Type of kinematic element
1456||Switch position
1457||Abscissa arc centre of 1st contour element
1458||Abscissa arc centre of 2nd contour element
1459||Abscissa arc centre of 3rd contour element
1460||Abscissa arc centre of 4th contour element
1461||Abscissa arc centre of 5th contour element
1462||Abscissa arc centre of 6th contour element
1463||Abscissa arc centre of 7th contour element
1464||Abscissa arc centre of 8th contour element
1465||Abscissa arc centre of 9th contour element
1466||Abscissa arc centre of 10th contour element
1467||Ordinate arc centre of 1st contour element
1468||Ordinate arc centre of 2nd contour element
1469||Ordinate arc centre of 3rd contour element
1470||Ordinate arc centre of 4th contour element
1471||Ordinate arc centre of 5th contour element
1472||Ordinate arc centre of 6th contour element
1473||Ordinate arc centre of 7th contour element
1474||Ordinate arc centre of 8th contour element
1475||Ordinate arc centre of 9th contour element
1476||Ordinate arc centre of 10th contour element
1477||Abscissa end point of 1st contour element
1478||Abscissa end point of 2nd contour element
1479||Abscissa end point of 3rd contour element
1480||Abscissa end point of 4th contour element
1481||Abscissa end point of 5th contour element
1482||Abscissa end point of 6th contour element
1483||Abscissa end point of 7th contour element
1484||Abscissa end point of 8th contour element
1485||Abscissa end point of 9th contour element
1486||Abscissa end point of 10th contour element
1487||Ordinate end point of 1st contour element
1488||Ordinate end point of 2nd contour element
1489||Ordinate end point of 3rd contour element
1490||Ordinate end point of 4th contour element
1491||Ordinate end point of 5th contour element
1492||Ordinate end point of 6th contour element
1493||Ordinate end point of 7th contour element
1494||Ordinate end point of 8th contour element
1495||Ordinate end point of 9th contour element
1496||Ordinate end point of 10th contour element
1497||Lower limit of protection zone, applicate
1498||Upper boundary of protection zone, applicate
1499||Active immediately after referencing
1500||Number of valid contour elements
1501||Contour type of 1st contour element
1502||Contour type of 2nd contour element
1503||Contour type of 3rd contour element
1504||Contour type of 4th contour element
1505||Contour type of 5th contour element
1506||Contour type of 6th contour element
1507||Contour type of 7th contour element
1508||Contour type of 8th contour element
1509||Contour type of 9th contour element
1510||Contour type of 10th contour element
1511||Limitation of protection zone applicate
1512||Plane assignment of protection zone
1513||Workpiece or tool-related protection zone
1514||Modification counter of the machine model
1515||Name of the first element of the protection zone
1516||1st index for definition of var. protection zones
1517||2nd index for definition of var. protection zones
1518||3rd index to define variable protection areas
1519||Index bit on the VDI interface
1520||Name of element carrying the protection zone
1521||1st name of a protection area of a collision pair
1522||2nd name of a protection area of a collision pair
1523||Safety distance of a collision pair
1524||Name of a protection zone to be inserted
1525||Turning angle
1526||Color and transparency of a prot. area element
1527||X components of rotary axis
1528||Y components of rotary axis
1529||Z components of rotary axis
1530||Detailing level of a protection area element
1531||File name of a prot. area elem. of the "FILE" type
1532||Name of the protection zone element
1533||Name of the next protection zone element
1534||Name of next parallel protection area element
1535||X components of the offset
1536||Y components of the offset
1537||Z components of the offset
1538||1st geometry parameter of protection zone element
1539||2nd geometry parameter of protection zone element
1540||3rd geometry parameter of protection zone element
1541||Type of the protection zone element
1542||Use of a protection area element
1543||Initialization status of the protection zone
1544||Color and transparency of the protection area
1545||Distance vector of the PI service _N_PROT_D
1546||Detailing level of a protection area
1547||Status of the PI service _N_PROT_D
1548||Name of a protection zone
1549||Type of protection area
1550||Activation state of a protection zone
1551||Rotation angle
1552||X component of the axis of rotation
1553||Y component of the axis of rotation
1554||Z component of the axis of rotation
1555||File name tool protec area elem of the "FILE" type
1556||Name of the tool protection area element
1557||X component of the offset
1558||Y component of the offset
1559||Z component of the offset
1560||1st geometry param. of the tool prot. area element
1561||2nd geometry param. of the tool prot. area element
1562||3rd geometry param. of the tool prot. area element
1563||Type of the tool protection area element
1564||X comp. of the auxil. position for meas. cycles
1565||Y comp. of the auxil. position for meas. cycles
1566||Z comp. of the auxil. position for meas. cycles
1567||X component of basic tool orientation
1568||Y component of basic tool orientation
1569||Z component of basic tool orientation
1570||X component of the normal vector of orientation
1571||Y component of the normal vector of orientation
1572||Z component of the normal vector of orientation
1573||X components of the base tool.
1574||Y components of the base tool.
1575||Z components of the base tool.
1576||Compensation of the tool axes with frames.
1577||Reference point for closing the part chain
1578||Reference point for closing the tool chain
1579||Bit-coded control word
1580||Name of 1st correction element in part chain
1581||Name of 2nd correction element in part chain
1582||Name of 3rd correction element in part chain
1583||Name of 4th correction element in part chain
1584||Name of 1st correction element in the tool chain
1585||Name of 2nd correction element in the tool chain
1586||Name of 3rd correction element in the tool chain
1587||Name of 4th correction element in the tool chain
1588||Name of first geometry axis
1589||Name of second geometry axis
1590||Name of third geometry axis
1591||Angle incr. of 1st rot. axis w. Hirth tooth system
1592||Angle incr. of 2nd rot. axis w. Hirth tooth system
1593||Angle incr. of 3rd rot. axis w. Hirth tooth system
1594||Angle offs. of 1st rot. axis w. Hirth tooth system
1595||Angle offs. of 2nd rot. axis w. Hirth tooth system
1596||Angle offs. of 3rd rot. axis w. Hirth tooth system
1597||Identifier 0, ID number 0, no significance in NCK
1598||Identifier 1, ID number 1, no significance in NCK
1599||Identifier 2, ID number 2, no significance in NCK
1600||Ignore tool orientation
1601||Name of transformer data records
1602||Type of OA transformation
1603||Name of first element of kin. chain for workpiece
1604||Name of last element of kin. chain for workpiece
1605||End angle tolerance with interpol. through pole
1606||Working area in front of/behind pole for TRANSMIT
1607||End angle tolerance for pole interpolation
1608||Calculating factor f. pole interpolation from OTOL
1609||Number of relevant rotary axes in the part chain
1610||Number of relevant rotary axes in the tool chain
1611||Maximum position of 1st manual rotary axis
1612||Maximum position of 2nd manual rotary axis
1613||Maximum position of 3rd manual rotary axis
1614||Minimum position of 1st manual rotary axis
1615||Minimum position of 2nd manual rotary axis
1616||Minimum position of 3rd manual rotary axis
1617||Name of first rotary axis
1618||Name of second rotary axis
1619||Name of third rotary axis
1620||Offset of the first rotary axis in degrees.
1621||Offset of the second rotary axis in degrees.
1622||Offset of the third rotary axis in degrees.
1623||Position of the 1st manual rotary axis
1624||Position of the 2nd manual rotary axis
1625||Position of the 3rd manual rotary axis
1626||Accept rotary offs. for transformer select. fr. WO
1627||Name of first element of kinetic chain for tool
1628||Name of last element of kin. chain for tool
1629||Tool treated internally or externally
1630||Index f. transformation call w. convention. syntax
1631||Transformer type
1632||Reference point for tool length calculation
1633||Global R variables
1634||Global uplaoad starting point for ACC entries
1635||PLC data byte
1636||PLC data doubleword
1637||PLC Real data (32 bits)
1638||PLC data byte (signed)
1639||PLC data word (signed)
1640||PLC data word (unsigned)
1641||Data byte in link area
1642||Access to data double word
1643||Real data
1644||Data word in link area
1645||PROFINET/PROFIBUS input byte (unsigned)
1646||PROFINET/PROFIBUS output byte (unsigned)
1647||PROFINET/PROFIBUS configured input data areas
1648||PROFINET/PROFIBUS length of input data area
1649||PROFINET/PROFIBUS status of input data area
1650||PROFINET/PROFIBUS valid input data areas
1651||PROFINET/PROFIBUS configured output data areas
1652||PROFINET/PROFIBUS length of output data area
1653||PROFINET/PROFIBUS status of output data area
1654||PROFINET/PROFIBUS valid output data areas
1655||PROFINET/PROFIBUS input data (32 bit REAL)
1656||PROFINET/PROFIBUS output data (32 bit REAL)
1657||PROFINET/PROFIBUS input byte (signed)
1658||PROFINET/PROFIBUS output byte (signed)
1659||PROFINET/PROFIBUS input data double word (signed)
1660||PROFINET/PROFIBUS output data double word (signed)
1661||PROFINET/PROFIBUS input word (signed)
1662||PROFINET/PROFIBUS output word (signed)
1663||PROFINET/PROFIBUS input word (unsigned)
1664||PROFINET/PROFIBUS output word (unsigned)
1665||Comparator input NC
1666||ActivateCollCheck on the interface PLC->NCK
1667||Value of HW analog input
1668||Number of HW analog output
1669||Global list of auxiliary functions - channel no.
1670||Last valid index of the global Auxfu list
1671||Global list of auxiliary functions - group index
1672||Container actual address
1673||Axis container rotation
1674||Axis container rotation slot released
1675||ESR start signal
1676||CEC table: Direction-dependence
1677||CEC table: Basic axis
1678||CEC table: Basic axis on NCU
1679||CEC table: Modulo functionality
1680||CEC table: End position
1681||CEC table: Starting position
1682||CEC table: Multiplication
1683||CEC table: Compensation axis
1684||CEC table: Compensation axis on NCU
1685||CEC table: Distance between interpolation points
1686||CEC table: table type
1687||Byte DeactivateCollCheckGroups PLC->NCK
1688||Performance values of external collision avoidance
1689||Status main run monitoring collision avoidance
1690||Velocity reduction collision monitoring
1691||Calcul. time requir. for collision avoidance in ms
1692||Memory available for collision monitoring in kb
1693||Curr. percent. memory req. f. collision monitoring
1694||Max. percent. of memory req. for coll. monitoring
1695||Min. percent. of memory req. for coll. monitoring
1696||Number of collision pairs used
1697||Number of defined collision pairs
1698||Activation state of a protection zone
1699||Activation conditions of a protection area
1700||Counter for incomplete collision check
1701||Trigger variable for the SINAMICS trace function
1702||Currently used number of collision facets
1703||Available number of collision facets
1704||Current number of internal collision facets
1705||Available number of internal collision facets
1706||Maximum number of internal collision facets
1707||Minimum number of internal collision facets
1708||Maximum number of collision facets
1709||Minimum number of collision facets used
1710||Current IPO runtime
1711||Interpolator (channel, channel axis) of glob. axis
1712||IPO utilization limit reached
1713||Ratio of curr. IPO runtime / IPO cycle
1714||Maximum IPO runtime
1715||Minimum IPO runtime
1716||Number of kinematic elements used
1717||Bit mask: LAI axis is in the axis container
1718||Bit mask: is the LAI axis a lead link axis?
1719||Bit mask: is the LAI axis a link axis?
1720||Interpolator (NCU or channel, channel axis)
1721||Assignment of physical axis to LAI axis.
1722||Status of the NCU link communication
1723||Number of link variable changes
1724||Gross number of bytes required
1725||Number of link variable changes per cycle
1726||Unused bandwidth of link variables
1727||Free link variables of the specif. send direction
1728||MEC table: 1st input axis
1729||MEC table: 2nd input axis
1730||MEC table: 3rd input axis
1731||MEC table: 4th input axis
1732||MEC table: 5th input axis
1733||MEC table: Interpolation point of the 1st axis
1734||MEC table: Interpolation point of the 2nd axis
1735||MEC table: Interpolation point of the 3rd axis
1736||MEC table: Interpolation point of the 4th axis
1737||MEC table: Interpolation point of the 5th axis
1738||MEC table: Number of valid measuring points
1739||MEC table: 1st compensation axis
1740||MEC table: 2nd compensation axis
1741||MEC table: 3rd compensation axis
1742||MEC table: System of units of the table
1743||MEC table: Offset value of the 1st axis
1744||MEC table: Offset value of the 2nd axis
1745||MEC table: Offset value of the 3rd axis
1746||State of NCK power on
1747||Current preprocessing run time
1748||Current gross preprocessing run time
1749||Longest preprocessing run time
1750||Longest gross preprocessing run time
1751||Shortest preprocessing run time
1752||Shortest gross preprocessing run time
1753||Number of protection area elements used
1754||Number of defined protection area elements
1755||Number of active protection area primitives
1756||Number of defined protection area primitives
1757||Number of protection areas used
1758||Number of defined protection areas
1759||Time until reboot
1760||NCK-PLC robotic status interface
1761||NCK-PLC robotic control interface
1762||Current runtime of the position controller
1763||Maximum runtime of the position controller
1764||Minimum runtime of the position controller
1765||Channels for the synchronized simulation
1766||Maximum step for the synchronized simulation
1767||Trigger variable for the logging function
1768||Current runtime for synchronized actions
1769||Maximum runtime for synchronized actions
1770||Percentage of Synact / IPO computing time
1771||NCK timer
1772||Number of tool protection area elements used
1773||Status of the VRML model
1774||IN data byte
1775||OUT data byte
1776||IN data double word
1777||OUT data double word
1778||IN Real data
1779||OUT Real data
1780||IN data word
1781||OUT data word
1782||Probe status
1783||Measuring velocity exceeded
1784||Current Safety Integrated stop
1785||Display of active axis
1786||FFS memory defect
1787||Active channel-independent basic frames
1788||Checksum for ACX data
1789||Other counter for _N_COMPLETE_DOC_ACX
1790||Other counter for _N_COMPLETE_DOT_ACX
1791||Other counter for _N_COMPLETE_DPC_ACX
1792||FFS diagnostic data
1793||Value of HW digital input
1794||Value of HW digital output
1795||Digital drive type
1796||Modification counter for $$driveType
1797||Number of directories that can be created
1798||Number of files that can be created
1799||Free SRAM in bytes
1800||Free memory in bytes
1801||Reserved
1802||Free memory of the M file system
1803||Available memory DRAM file system no. 1
1804||Free memory of the C file system
1805||Free memory of the T file system
1806||Free memory of the User file system
1807||FFS free memory
1808||Free internal SRAM
1809||Free SRAM (for the present memory layout)
1810||Free DRAM (for the present memory layout)
1811||Free internal SRAM
1812||Available memory SRAM file system
1813||Guaranteed memory (SRAM)
1814||Guaranteed memory (DRAM)
1815||Logging: res. no. free files
1816||Total change counter $$fsInfoPathName
1817||Content change counter $$fsInfoPathName
1818||Change time of $$fsInfoPathName
1819||Change time of the files contained.
1820||Number of info objects
1821||Length of $$fsInfoPathName
1822||Status of $$fsInfoPathName
1823||Partition of $$fsInfoPathName
1824||Name of file or directory
1825||Access protection of $$fsInfoPathName
1826||First writable line of the file.
1827||Assignment of file system info object
1828||Handwheel status
1829||Differential handwheel pulses
1830||MLFB of the NCU module
1831||Replaced by hwProductSerialNrL
1832||Unique hardware number
1833||Remaining number of license key inputs
1834||Licensing status
1835||Start of motion measuring function
1836||Counter incremented with each call of EXTCALL
1837||NCK sign-of-life
1838||Mode in which the NCK works
1839||NCK acceleration factor
1840||NCU link active
1841||FFS net size
1842||Number of pending general alarms
1843||Maximum number of files per directory
1844||Maximum number of subdirectories per directory
1845||Logging: No. std. data lists
1846||Logging: No. OEM data lists
1847||Modification counter for file system
1848||Selective change counter for file system
1849||Machine data description is that of the NCK model
1850||Modification counter for kinematic chain data
1851||Modification counter for kinematic chain elements
1852||Modification counter for $NK_SWITCHes
1853||Modification counter for 3D protection area data
1854||Modification counter for transf. data ($NT_xxx)
1855||NCK-PLC robotic status interface (preprocessing)
1856||NCK-PLC robotic control interface (preprocessing)
1857||Protokoll. Load trace session while NCK Start up
1858||Log: Load file for trace session
1859||Log: Configuration of session backup
1860||Log: Configuration of session backup file
1861||Log: Name of session backup file
1862||Log: Status of session backup/load
1863||Logging: Last user run time
1864||Logging: Max. user run time
1865||Logging: Start screen form integer 16 bit
1866||Logging: Start screen form integer 32 bit
1867||Logging: Number of start comparisons
1868||Logging: Delay of start trigger
1869||Logging: Start trigger operation
1870||Logging: Remaining number of start comparisons
1871||Logging: Status of start triggering
1872||Logging: Type of start triggering
1873||Logging: Start value integer 16 bit
1874||Logging: Start value integer 32 bit
1875||Logging: Start value real 32 bit
1876||Logging: Start value real 64 bit
1877||Logging: Start trigger variable: Area
1878||Logging: Start variable: Col
