VariableID||Description
2497||Aktueller Festpunkt
2498||Pendeln Unterbrechungsposition 1
2499||Pendeln Unterbrechungsposition 2
2500||aktuelle Umkehrposition 1 Pendeln in Sychr-Akt.
2501||aktuelle Umkehrposition 2 Pendeln in Sychron-Akt.
2502||axialer Override für Bewegungssynchronaktionen
2503||PLC-Override für Bewegungssynchronaktionen
2504||Rückzugsposition der Einzelachse
2505||Rückzug der Einzelachse programmiert
2506||Achszustand "Position restauriert"
2507||geglaettete Antriebswirkleistung
2508||Programmierte Teilungsposition
2509||Achse ist referenziert
2510||Repos-Unterdrückung aktiv 
2511||Aktueller Soll-Parametersatz 
2512||Zustand Einzelachse
2513||Software-Endlage, negative Richtung
2514||Software-Endlage, positive Richtung
2515||Achsstatus
2516||Kopplungszus. der Folgeachse bei Leitwertkopplung
2517||Synchronlaufdifferenz sollwertseitig
2518||Status Synchronlaufdiff 
2519||Gesamter Override für Bewegungssynchronaktionen
2520||Gesamtverfahrvorgänge einer Achse
2521||Gesamtverfahrvorgänge einer Achse bei gr. Geschw.
2522||Gesamtverfahrweg einer Achse
2523||Gesamtverfahrweg einer Achse bei gr. Geschw.
2524||Gesamtverfahrzeit einer Achse
2525||Gesamtverfahrzeit einer Achse bei gr. Geschw.
2526||Achstyp gemäß $AA_TYP
2527||Achstyp kanalübergreifend
2528||Achsgeschw. in Basiskoordinaten
2529||Achsgeschw. in Maschinenkoordinaten
2530||add. Korrwert f. Bahn-/Axialvorschub
2531||Bestätigung der sicheren Istposition
2532||Wiederanfahrposition gültig
2533||Offset zur Leitachse / Leitspindel, Istwert
2534||Axialer Vorschub, Istwert
2535||aktuelle teilungspositionnummer
2536||SG-Korrekturfaktor
2537||Drehzahl, Istwert
2538||Istwertauflösung
2539||Zus-Var Pi-Dienst Selbstinbtr. Asynchronmodul
2540||Summe der Kompensationswerte
2541||Achse aktiv
2542||Einheit des Achsvorschubs
2543||Achse vorhanden
2544||Kanalnummer der Achse
2545||Achse ist geklemmt (VDI-Eingangssignal)
2546||Position, Sollwert
2547||Offset zur Leitachse / Leitspindel, Sollwert
2548||Axialer Vorschub, Sollwert
2549||Drehzahl, Sollwert
2550||Reglerfreigabe
2551||Reglermodus Servo
2552||Diagnose Bremszeit
2553||Kennung Maschinenachse
2554||Weg bei einer Antriebsumdrehung
2555||DRF-Wert
2556||2. Momentengrenze
2557||Istmotor
2558||Nummer des Ist-Parametersatz Antrieb
2559||Meldung ZK1 Antriebsalarm
2560||Reglermodus des Antriebes
2561||Kühlkörpertemperaturwarnung
2562||Anzahl der Antriebsdatensätze.
2563||Motorauswahl (Stern/Dreieck)
2564||Soll-Parametersatz Antrieb
2565||Hochlaufgeber Schnellstop
2566||I/F-Betrieb
2567||Inverter-Impuls freigeben
2568||Antriebszuordnung (driveIndex)
2569||Integratorsperre
2570||Zwischenkreisstatus
2571||Motortemperaturwarnung
2572||Parkende Achse
2573||Antrieb eingeschaltet
2574||projektierbare Meldungen
2575||Antrieb bereit
2576||Erreichte Hochlaufphase
2577||Einrichtebetrieb
2578||Drehzahlsollwertglättung
2579||Summe der Kompensationswerte für Messsystem 1
2580||Summe der Kompensationswerte für Messsystem 2
2581||Lagemesssystem 1 ist eingeschaltet
2582||Lagemesssystem 2 ist eingeschaltet
2583||aktives Messsystem
2584||Zustand Funktionsgenerator
2585||Vorschub Override
2586||Status der Funktion ForceControl
2587||Zusatzinfo bei Fahren auf Festanschlag
2588||Zustand nach Fahren auf Festanschlag
2589||Nummer des zugeordneten Handrads
2590||Impulsfreigabe Inverter
2591||absoluter Achsindex
2592||Maschinenachse hat die Kontrolle über den Antrieb
2593||KV-Faktor
2594||Schleppfehler
2595||Antriebszuordnung (logDriveNo)
2596||Zustand Messfunktion
2597||Lageistwert für Messsystem 1.
2598||Lageistwert für Messsystem 2.
2599||Lageistwert-Differenz zwischen 2 Messsystemen
2600||Einheit für Servicewerte der Antriebe
2601||Nummer des Parametersatzes
2602||Vorsteuerfaktor Moment
2603||Vorsteuerfaktor Geschwindigkeit
2604||Vorsteuermodus
2605||Preset erfolgt
2606||PRESET
2607||Teilungsnummer
2608||Quadranten-Fehler-Kompensation-Lernen aktiv
2609||Achse wird referenziert
2610||Referenzpunktnocken
2611||Referenzierphasen
2612||Achse ist ref.pflichtig und referenziert
2613||Geber-Status für Messsystem 1
2614||Geber-Status für Messsystem 2
2615||Flag für NCK-seitige Abnahmetestphase
2616||SI-PowerOn-Alarme Reset-quittierbar
2617||Flag für Abnahmetestphase
2618||Status Sichere Nockenspur
2619||akt.Safety-Istwertdifferenz NCK-Antrieb
2620||akt.Safety-Drehzahldifferenz NCK-Antrieb
2621||sichere Istgeschwindigkeitsgrenze
2622||Safety-Achsbetriebsart
2623||sichere Sollgeschwindigkeitsgrenze
2624||Sicherer Betrieb aktiviert
2625||Sichere Eingangssignale der Achse
2626||sichere Eingangssignale Teil2
2627||Sichere Eingangssignale des Antriebs
2628||sichere Eingangssignale Antrieb Teil2
2629||max.Safety-Drehzahldifferenz NCK-Antrieb
2630||Sichere Istposition der Achse
2631||Sichere Istposition des Antriebs
2632||Sichere Ausgangssignale der Achse
2633||Sichere Ausgangssignale Teil2
2634||SI-Nockensignale NCK
2635||SI-Nockensignale Antrieb
2636||Sichere Ausgangssignale des Antriebs
2637||Sichere Ausgangssignale Antrieb Teil2
2638||Achse überwacht Absolutposition
2639||Stop auf anderer Achse
2640||Achsspezifikation
2641||Status der Spindelbetriebsartumschaltung
2642||Zustandsregler
2643||Subspezifikation
2644||Momentenbegrenzungswert
2645||Zustand des Trace-Kanals 1
2646||Zustand des Trace-Kanals 2
2647||Zustand des Trace-Kanals 3
2648||Zustand des Trace-Kanals 4
2649||Regeldifferenz
2650||Konturabweichung
2651||Achstyp
2652||Enc1:Anfangsdifferenz bei Absolutgeber
2653||Erstes Messsystem: Fehlerzähler bei Absolutgeber
2654||Erstes Messsystem: Status Abs.geber-Schnittstelle
2655||Enc1:Maximum von $$vaEnc1ZeroMonAct bei Abs.geber
2656||Enc2:Anfangsdifferenz bei Absolutgeber
2657||Zweites Messsystem: Fehlerzähler bei Absolutgeber
2658||Zweites Messsystem: Status Abs.geber-Schnittstelle
2659||Enc2:Maximum von $$vaEnc2ZeroMonAct bei Abs.geber
2660||Vorschubkraft
2661||Adaptionsfaktor für die Beschleunigung DYNFINISH
2662||Adaptionsfaktor für die Beschleunigung DYNNORM
2663||Adaptionsfaktor für die Beschleunigung DYNPOS
2664||Adaptionsfaktor für die Beschleunigung DYNPREC
2665||Adaptionsfaktor für die Beschleunigung DYNROUGH
2666||Adaptionsfaktor für die Beschleunigung DYNSEMIFIN
2667||Adaptionsfaktor ADAPT1 für Antriebsparameter
2668||Adaptionsfaktor ADAPT2 für Antriebsparameter
2669||Adaptionsfaktor ADAPT3 für Antriebsparameter
2670||Adaptionsfaktor ADAPT4 für Antriebsparameter
2671||Adaptionsfaktor für die Momentenvorsteuerung
2672||Adaptionsfaktor für die Reibvorsteuerung Minus
2673||Adaptionsfaktor für die Reibvorsteuerung Plus
2674||Eingangswert für Lastadaption
2675||Adaption ist aktiv
2676||Adaptionsfaktor für den Ruck DYNFINISH
2677||Adaptionsfaktor für den Ruck DYNNORM
2678||Adaptionsfaktor für den Ruck DYNPOS
2679||Adaptionsfaktor für den Ruck DYNPREC
2680||Adaptionsfaktor für den Ruck DYNROUGH
2681||Adaptionsfaktor für den Ruck DYNSEMIFIN
2682||Adaptionsfaktor für die Lagereglerverstärkung
2683||Axialer OA-Summenkompensationswert
2684||Axialer Durchhangkompensationswert
2685||Status der Rattererkennung
2686||Zustand Synchronlauf(2) der Folgeachse/spindel
2687||Antriebs-Stromistwert
2688||Status der Sollwert-Filterketten
2689||eff. Verzögerungszeit der 1. Sollwert-Filterkette
2690||eff. Verzögerungszeit der 2. Sollwert-Filterkette
2691||Positionsdifferenz zwischen Sollwert-Filterketten
2692||Störmoment/max.Moment (motorseitig)
2693||Status der Leistungsfreigabe
2694||SSFK Kompensationswert Geber 1
2695||Enc1:Aktualisierungszähler Zeromonitoring-Zugriffe
2696||Enc1:aktuelle interne Zeromonitoring Werte
2697||Erstes Messsystem: Fehlerzähler Nullmarkenüberw.
2698||Enc1:Hardwarezaehlerstand der Basis-Nullmarke
2699||SSFK Kompensationswert Geber 2
2700||Enc2:Aktualisierungszähler Zeromonitoring-Zugriffe
2701||Enc2:aktuelle interne Zeromonitoring Werte
2702||Zweites Messsystem: Fehlerzähler Nullmarkenüberw.
2703||Enc2:Hardwarezaehlerstand der Basis-Nullmarke
2704||Status Istzustand "ForceControl"
2705||Status Istzustand "Fahren auf Festanschlag"
2706||Aktueller MKS-Istwert einer Achse
2707||Istwert Encoder 1
2708||Istwert Encoder 2
2709||Maschinenachse zu Interpolator.
2710||Schleppfehler der Achse
2711||Antriebsauslastung in %
2712||Zustand des Spannsystems
2713||Analogsensor auf dem Motor
2714||Konfiguration von Motor-Sensoren
2715||Digitale Sensoren auf dem Motor
2716||Lagereglermodus
2717||Antriebswirkleistung
2718||Status Drehzahlreglerfreigabe
2719||Stop von Safety Integrated
2720||Synchronlaufdifferenz istwertseitig
2721||Status Synchronlaufdifferenz istwertseitig
2722||Axialer Temperaturkompensationswert
2723||Antriebsmomentensollwert
2724||Statusinformation Momentenbegrenzung
2725||Achsgeschw. istwertseitig lastseitig im MKS-System
2726||Stop F durch Kreuzvergleichsfehler aktiv
2727||Aktive INC-Bewertung der Achse
2728||Aktueller Sollwert der Achsposition im MKS
2729||Lagesollwert im Maschinenkoordinatensystem (MKS).
2730||aktuelle physikalische Einheit
2731||Achsname
2732||Achsstatus
2733||Werkzeugaufnahme Restweg
2734||Werkzeugaufnahme REPOS
2735||einstellbarer Wert für INC_VAR
2736||Akt. konst. Schnittgeschwindigkeit
2737||Aktive Spindelgetriebestufe
2738||Wirksame Beschleunigung der Spindel
2739||Kennung für das aktive Spindelbeschleunigungsdatum
2740||Maximal mögliche Spindeldrehzahl
2741||Max-Kennung für das drehzahlbegr. Datum
2742||Minimal mögliche Spindeldrehzahl
2743||Min-Kennung für das drehzahlbegr. Datum
2744||Betriebsart gemäß $AC_SMODE
2745||Status der Spindel im Drehzahlsteuerbetrieb
2746||Type der Spindelprogrammierung
2747||programmierte, aktive Schnittgeschwindigkeit
2748||Istgetriebestufe der Spindel
2749||Istwert der Spindeldrehzahl
2750||Kanalnummer der Spindel
2751||Spindelposition
2752||konst. Schnittgeschwindigkeit der Masterspindel
2753||Sollgetriebestufe
2754||programmierter SUG, Sollwert
2755||Spindeldrehzahl, Sollwert
2756||Auslastung
2757||SUG-Programmierung aktiv
2758||absoluter Achsindex
2759||Spindelname
2760||Name der physikalischen Spindel.
2761||Spindelbetriebsart
2762||prog. Spindelbetriebsart
2763||Entspr. $$/C/SEGA/actToolEdgeCenterPosEns
2764||Entspr. $$/C/SEGA/actProgPosBKS
2765||Entspr. $$cmdToolEdgeCenterPosEnsS
2766||prog. Spindelbetriebsart bei Satzsuchlauf
2767||aktuelle Geschwindigkeitsbegrenzung für Spindel
2768||Spindeloverride
2769||Spindeltyp
2770||Spindelstatus
2771||Dreh-Zustand
2772||Aktuell eingelegte Spindelgetriebestufe
2773||Akt. konst. Schnittgeschwindigkeit
2774||Aktive Spindelgetriebestufe
2775||Wirksame Beschleunigung der Spindel
2776||Kennung für das aktive Spindelbeschleunigungsdatum
2777||Maximal mögliche Spindeldrehzahl
2778||Max-Kennung für das drehzahlbegr. Datum
2779||Minimal mögliche Spindeldrehzahl
2780||Min-Kennung für das drehzahlbegr. Datum
2781||Betriebsart gemäß $AC_SMODE
2782||Status der Spindel im Drehzahlsteuerbetrieb
2783||Type der Spindelprogrammierung
2784||programmierte, aktive Schnittgeschwindigkeit
2785||Istgetriebestufe der Spindel
2786||Istwert der Spindeldrehzahl
2787||Kanalnummer der Spindel
2788||Spindelposition
2789||konst. Schnittgeschwindigkeit der Masterspindel
2790||Sollgetriebestufe
2791||programmierter SUG, Sollwert
2792||Spindeldrehzahl, Sollwert
2793||Auslastung
2794||SUG-Programmierung aktiv
2795||absoluter Achsindex
2796||Spindelname
2797||Physikalischer Spindelname
2798||Spindelbetriebsart
2799||prog. Spindelbetriebsart
2800||Entspr. $$/C/SEGA/actToolEdgeCenterPosEns
2801||Entspr. $$/C/SEGA/actProgPosBKS
2802||Entspr. $$cmdToolEdgeCenterPosEnsS
2803||prog. Spindelbetriebsart bei Satzsuchlauf
2804||aktuelle Geschwindigkeitsbegrenzung für Spindel
2805||Spindeloverride
2806||Spindeltyp
2807||Spindelstatus
2808||Dreh-Zustand
2809||Aktuell eingelegte Spindelgetriebestufe
2810||Zugriffsstufe
2811||Aktuell auf HMI eingestellte Sprache
2812||Achstypen für alle Maschinenachsen
2813||Globale Grundeinheit
2814||Zuordnung jedes Kanals zur BAG
2815||Art des unterstützten Antriebs
2816||Exportbeschränkung
2817||CNC-System-Sprache
2818||Vorhandene TO-Schneidenparameter
2819||Handradnummer PLC-Schnittstelle
2820||Eigenschaften Summenkorr. in NC
2821||Einstellungen NC-Werkzeugverwaltung
2822||Maximaler Wert D-Nummer
2823||maximale Anzahl Kanäle
2824||maximale Anzahl der Programmebenen
2825||Max. Anz. verf. Werkz.-Adapterdatensätze
2826||Größe des NC-Alarmbuffers
2827||Anzahl maximal vorhandener Kanäle
2828||Maximale Anzahl Achs-Container
2829||Maximale Platzanzahl pro Achs-Container
2830||Maximale Anzahl Schneiden je Werkzeug
2831||Anzahl max. vorh. dig. Antriebe
2832||Maximale Anzahl Summenkorr. je Schneide
2833||max. Anzahl Event-Typen für Trace-Protokollierung
2834||Anzahl maximal vorhandener Maschinenachsen
2835||maximale Anzahl der NCUs im NCU-Link
2836||maximale Platzanzahl eines Multitools
2837||Gesamtanzahl Summenkorrekturen
2838||Maximale Anzahl der ToolCarrOffsets
2839||max. Anz. Daten je Datenliste f. Trace-Protokoll
2840||max. Anz. von Daten je Datenliste f. Trace-Protoll
2841||Darstellung aktives Werkzeug
2842||NC-Logbuch
2843||NC-Typ
2844||NC-Version
2845||Leistungsklasse der NCU
2846||Anzahl HW Analog-Eingänge
2847||Anzahl HW Analog-Ausgänge
2848||Anzahl vorhandener Betriebsartengruppen
2849||Anzahl kanalunabh. Basis-Frames
2850||Anzahl aktiver Kanäle
2851||Anzahl Achs-Container
2852||Platzanzahl pro Achs-Container
2853||Anzahl der Parameter einer Schneide
2854||Anzahl der Siemens-Applikations-Schneidendaten
2855||Überwachungsdaten pro Schneide für Siemens-Applik.
2856||Anzahl der Überwachungsparameter einer Schneide
2857||Anzahl der OEM-Daten einer Schneide
2858||Anzahl der OEM-Überwachungsdaten pro Schneide
2859||Anzahl HW Digital-Eingänge
2860||Anzahl HW Digital-Ausgänge
2861||reserved
2862||Anzahl NC-Anweisunggruppen
2863||Anzahl NC-Anweisungsgruppen (ISO-Dialekt)
2864||Anzahl kanalunabh. G-Frames
2865||Anzahl aktiver Maschinenachsen
2866||maximale Anzahl Handräder
2867||Siemens-Applikationsdaten pro Magazinplatz
2868||OEM-Daten pro Magazinplatz
2869||Siemens-Applikationsdaten pro Magazin
2870||Anzahl der OEM-Daten pro Magazin
2871||Anzahl der Parameter eines Magazinplatzes
2872||Anzahl der Magazinplätze, die NC verwalten kann.
2873||Anzahl der Magazine, die NC verwalten kann.
2874||Anzahl Multitooldaten
2875||Anz. der Siemens-Appl.-Dat. pro MT-Platz in T/MTAD
2876||OEM-Daten pro Multitool im Baustein T/MTUD
2877||Anzahl Multitoolplatzdaten
2878||Siemens spezifische Multitoolplatzdaten
2879||Multitoolplatzspezifische OEM-Parameter
2880||Anzahl der Werkzeug-Korrekturwerte im ISO-Modus
2881||Anzahl der Parameter eines Adapters im Baust. T/AD
2882||Summenkorrekturparameter je Summenkorrektursatz
2883||Anzahl Parameter bei einer Mehrfachzuordnung
2884||Anzahl Parameter einer Mehrfachzuordnung
2885||Anzahl Parameter in $$actToolDataBeforeSearch
2886||Anzahl T-Bereiche
2887||Anzahl Parameter eines Werkzeugträgers
2888||Siemens-Applikations-Werkzeugdaten pro Werkzeug
2889||Anzahl der OEM-Daten eines Werkzeuges
2890||Anzahl kanalunabh. User-Frames
2891||Nummer der M-Funktion für Werkzeugwechsel
2892||Art der D-Nummer Programmierung
2893||Anwender Einheiten-Tabelle
2894||Anweisungsgruppe
2895||Anzahl der Fanuc-G-Funktionen
2896||Anweisungsgruppe (Funktion)
2897||Anzahl der G-Funktionen (GroupID)
2898||Adapterdaten
2899||Adaptergeometrie: Länge 1
2900||Adaptergeometrie: Länge 2
2901||Adaptergeometrie: Länge 3
2902||Adapter-Typ2: Winkel 1
2903||Adapter-Typ2: Winkel 2
2904||Adapter-Typ2: Winkel 3
2905||Adapter-Typ2: Winkel-Offset 1
2906||Adapter-Typ2: Winkel-Offset 2
2907||Adapter-Typ2: Winkel-Offset 3
2908||AdapterTyp2: 1.Richtungskomponente der 1.Rundachse
2909||AdapterTyp2: 2.Richtungskomponente der 1.Rundachse
2910||AdapterTyp2: 3.Richtungskomponente der 1.Rundachse
2911||AdapterTyp2: 1.Richtungskomponente der 2.Rundachse
2912||AdapterTyp2: 2.Richtungskomponente der 2.Rundachse
2913||AdapterTyp2: 3.Richtungskomponente der 2.Rundachse
2914||AdapterTyp2: 1.Richtungskomponente der 3.Rundachse
2915||AdapterTyp2: 2.Richtungskomponente der 3.Rundachse
2916||AdapterTyp2: 3.Richtungskomponente der 3.Rundachse
2917||Adapter-Typ2: Offset: 1. Element, 1. Komponente
2918||Adapter-Typ2: Offset: 1. Element, 2. Komponente
2919||Adapter-Typ2: Offset: 1. Element, 3. Komponente
2920||Adapter-Typ2: Offset: 2. Element, 1. Komponente
2921||Adapter-Typ2: Offset: 2. Element, 2. Komponente
2922||Adapter-Typ2: Offset: 2. Element, 3. Komponente
2923||Adapter-Typ2: Offset: 3. Element, 1. Komponente
2924||Adapter-Typ2: Offset: 3. Element, 2. Komponente
2925||Adapter-Typ2: Offset: 3. Element, 3. Komponente
2926||Adaptertransformationsnummer
2927||Adapter-Typ
2928||Schneidennummer
2929||D-Nummer
2930||Duplo-Nummer
2931||Anzahl der D-Nummern im Baustein T_AEV
2932||Werkzeugbezeichner
2933||Magazin, in dem sich das Werkzeug aktuell befindet
2934||Aktueller Magazinplatz des Werkzeugs
2935||Werkzeugnummer T
2936||Multitool-Parameter für Siemens-Applikationen
2937||Siemens-Applikation-Multitoolplatzdaten
2938||Adapternummer auf dem Magazinplatz des Multitools
2939||Bezeichner des Multitools
2940||Magazinnummer des Multitools
2941||Magazinplatznummer des Multitools
2942||Art der Abstandskodierung für Multitool-Plätze
2943||Eigentümermagazin des Multitools
2944||Eigentümermagazinplatz des Werkzeugs
2945||Anzahl der Plätze innerhalb des Multitools
2946||Multitool-Magazinplatztyp
2947||Multitoolposition
2948||Name des Schutzbereichs
2949||Anzahl der Halbplätze nach unten
2950||Anzahl der Halbplätze nach links
2951||Anzahl der Halbplätze nach rechts
2952||Anzahl der Halbplätze nach oben
2953||Multitoolzustand
2954||Multitool-Platzdaten
2955||OEM-definierte Multitool-Parameter
2956||OEM-definierte Multitool-Platzparameter
2957||Letzte vergebene Multitool-Nummer
2958||Bezeichner des Multitools
2959||Magazinnummer des Multitools
2960||Magazinplatznummer des Multitools
2961||Art der Abstandskodierung für Multitool-Plätze
2962||Multitool-Nummer des i-ten Multitools
2963||Anzahl Plätze im Multitool
2964||Anzahl der Multitools im TO-Bereich
2965||Siemens-Applikations-Werkzeugparameter
2966||Siemens-Applikations-Magazindaten
2967||Schneidendaten für Siemens-Applikationen
2968||Siemens-Applikations-Magazindaten
2969||Schneidenüberwachung für Siemens-Applikationen
2970||Name des Offsetvektors l1 eines Werkzeugträgers.
2971||Name des Offsetvektors l2 eines Werkzeugträgers.
2972||Name des Offsetvektors l3 eines Werkzeugträgers.
2973||Name des Offsetvektors l4 eines Werkzeugträgers.
2974||Datenübernahme aus kinematischen Ketten.
2975||Endelement der Part-Kette
2976||Startelement der Part-Kette
2977||Name des ersten Rundachse eines Werkzeugträgers.
2978||Name des zweiten Rundachse eines Werkzeugträgers.
2979||Endelement der TOOL-Kette
2980||Startelement der TOOL-Kette
2981||X-Komponente des Offsetvektors l1
2982||X-Komponente der Drehachse v2
2983||Y-Komponente der Drehachse v2
2984||Z-Komponente der Drehachse v2
2985||Drehwinkel alpha1 (in Grad)
2986||Drehwinkel alpha2 (in Grad)
2987||X-Komponente des Offsetvektors l3
2988||Y-Komponente des Offsetvektors l3
2989||Z-Komponente des Offsetvektors l3
2990||X-Komponente des Offsetvektors l4
2991||Y-Komponente des Offsetvektors l4
2992||Y-Komponente des Offsetvektors l1
2993||Z-Komponente des Offsetvektors l4
2994||Achsbezeichner der 1. Drehachse
2995||Achsbezeichner der 2. Drehachse
2996||Kinematiktyp
2997||Offset der 1. Drehachse in Grad
2998||Offset der 2. Drehachse in Grad
2999||Offset der Hirth-Verzahnung der 1. Drehachse
3000||Offset der Hirth-Verzahnung der 2. Drehachse
3001||Inkrement der Hirth-Verzahnung der 1. Drehachse
3002||Inkrement der Hirth-Verzahnung der 2. Drehachse
3003||Z-Komponente des Offsetvektors l1
3004||Minimalpostion der 1. Drehachse
3005||Minimalpostion der 2. Drehachse
3006||Maximalpostion der 1. Drehachse
3007||Maximalpostion der 2. Drehachse
3008||Name des Werkzeugträgers/Werkstückträgers
3009||Frei def. Bezeichner (Name) der 1. Rundachse.
3010||Name der 2. Rundachse.
3011||Kennung des Werkzeugträgers/Werkstückträgers
3012||X-Komponente der Rückzugsposition
3013||Y-Komponente der Rückzugsposition
3014||X-Komponente des Offsetvektors l2
3015||Z-Komponente der Rückzugsposition
3016||X-Komp. der Feinverschiebung des Offsetvektors l1
3017||Y-Komp. der Feinverschiebung des Offsetvektors l1
3018||Z-Komp. der Feinverschiebung des Offsetvektors l1
3019||X-Komp. der Feinverschiebung des Offsetvektors l2
3020||Y-Komp. der Feinverschiebung des Offsetvektors l2
3021||Z-Komp. der Feinverschiebung des Offsetvektors l2
3022||Y-Komponente des Offsetvektors l2
3023||X-Komp. der Feinverschiebung des Offsetvektors l3
3024||Y-Komp. der Feinverschiebung des Offsetvektors l3
3025||Z-Komp. der Feinverschiebung des Offsetvektors l3
3026||X-Komp. der Feinverschiebung des Offsetvektors l4
3027||Y-Komp. der Feinverschiebung des Offsetvektors l4
3028||Z-Komponente des Offsetvektors l2
3029||Z-Komp. der Feinverschiebung des Offsetvektors l4
3030||Feinverschiebung des Offsets der 1. Drehachse
3031||Feinverschiebung des Offsets der 2. Drehachse
3032||X-Komponente der Drehachse v1
3033||Y-Komponente der Drehachse v1
3034||Z-Komponente der Drehachse v1
3035||Adapternummer auf dem Magazinplatz des Werkzeugs
3036||Adapternummer auf dem Multitoolplatz vom Werkzeug
3037||Duplo-Nummer
3038||Anzahl der Schneiden eines Werkzeugs
3039||Werkzeug-Bezeichner
3040||Werkzeug-Untergruppen definieren
3041||Magazin, in dem sich das Werkzeug aktuell befindet
3042||Multitool, in dem sich das Werkzeug befindet.
3043||Multitool-Platznummer des Werkzeugs
3044||Aktueller Magazinplatz des Werkzeugs
3045||Maximale Drehbeschleunigung des Werkzeugs
3046||Maximale Drehzahl des Werkzeugs
3047||Art der Werkzeugüberwachung
3048||Eigentümer-Magazin des Werkzeugs
3049||Eigentümer-Multitool des Werkzeuges
3050||Eigentümer-Multitoolplatz des Werkzeuges 
3051||Eigentümermagazinplatz des Werkzeugs
3052||Magazinplatztyp des Werkzeugs
3053||reserviert, nicht benutzen!
3054||Reihenfolge der Ersatzwerkzeuge
3055||Werkzeuggröße nach unten in Halbplätzen
3056||Werkzeugröße nach links in Halbplätzen
3057||Werkzeugröße nach rechts in Halbplätzen
3058||Werkzeuggröße nach oben in Halbplätzen
3059||Status des Werkzeuges
3060||Werkzeugstatus
3061||Änderungsdienst für Werkzeugdaten
3062||D-Num. von Schneiden seit letzter Stückzahlzählung
3063||Anzahl Schneiden seit letzter Stückzahlzählung
3064||Werkzeugnummern T seit letzter Stückzahlzählung
3065||Aktuelle Scheibenbreite
3066||Verkettungsvorschrift Schleifpara.
3067||Pfad zum Abrichtprogramm
3068||Name des Abrichtprogramms 
3069||Neigungswinkel der schrägen Scheibe
3070||Maximale Scheibendrehzahl
3071||Maximale Umlaufgeschwindigkeit
3072||Minimaler Scheibenradius
3073||Minimale Scheibenbreite
3074||Korrekturparameter für SUG
3075||Spindelnummer
3076||Korrekturwerte für die ISO-Modi
3077||Magazinposition bezogen auf die Wechselposition
3078||Art des aktuellen PI-Dienstes für das Magazin
3079||Rückgabe-Parameter 1 zu magCmd
3080||Rückgabe-Parameter 2 zu magCmd
3081||Zustand des aktuellen PI-Diensts für das Magazin
3082||Anzahl der Zeilen des Flächenmagazins [n]
3083||Anzahl der Spalten des Flächenmagazins [n]
3084||Bezeichner des Magazins [n]
3085||Magazinart
3086||Reserviert
3087||reserviert
3088||Nummer des Magazins
3089||Anzahl Plätze des Magazins
3090||Leerplatzsuch-Strategie
3091||Zugriff auf Anwender-Magazinplatzdaten
3092||Zustand des Magazins [n]
3093||Werkzeug-Suchstrategie
3094||Aktiver Verschleißverbund
3095||Nummer des Belademagazins
3096||Art des aktuellen PI-Dienstes
3097||Zustand des aktuellen PI-Dienstes
3098||Name der Magazinkonfiguration
3099||Rückgabe-Parameter 1 zu MagCBCmd
3100||Rückgabe-Parameter 2 zu MagCBCmd
3101||Art der Leerplatzsuche
3102||Art der Werkzeugsuche
3103||Gesamtanzahl realer Magazinplätze
3104||Art der Werkzeug- und Leerplatzsuche
3105||Anzahl realer Plätze
3106||Nummer des Zwischenspeichermagazins
3107||Strategie Verschl.verbund
3108||Nummer des Adapters
3109||Adapter-Typ des Adapters
3110||Magazinbezeichner
3111||Nummer des Magazins
3112||Anzahl der angelegten Adapter
3113||Anzahl Magazine
3114||durch $$edgeData ersetzt
3115||Schneidenkorrekturdaten
3116||Ortsabhängige Einrichtekorrekturen "grob"
3117||Transformierte ortsabhängige Einrichtekorr. "grob"
3118||Summenkorrektur - fein
3119||Transformierte Summenkorrektur - fein
3120||durch $$edgeData ersetzt
3121||Transformierte Schneidenkorrekturdaten
3122||Zugriff auf ausgewählte Werkzeugplatzdaten
3123||Abstand zur Wechselstelle
3124||Überwachungsdaten der Werkzeugschneiden
3125||Magazinplatzhierarchie
3126||OEM-definierte Werkzeugparameter
3127||OEM-definierter Werkzeug-Parameter (Typ String)
3128||OEM-Daten für Werkzeugschneiden
3129||OEM-definierte Magazinparameter
3130||Magazinplatz-Anwenderdaten
3131||OEM-Parameter für die Schneidenüberwachung
3132||Duplo-Nummer
3133||Anzahl der Schneiden eines Werkzeugs
3134||Anzahl der Werkzeuggruppen
3135||Anzahl Werkzeuge im Bereich TO
3136||Letzte vergebene T-Nummer für WZV
3137||Werkzeugbezeichner
3138||Magazin, in dem sich das Werkzeug aktuell befindet
3139||Aktueller Magazinplatz des Werkzeugs
3140||T-Nummer des Werkzeugs
3141||Feed disable A.no.51000-510015
3142||Feed disable A.no.51000-510015
3143||Feed disable A.no.51000-510015
3144||Feed disable A.no.51000-510015
3145||Feed disable A.no.51000-510015
3146||Feed disable A.no.51000-510015
3147||Feed disable A.no.51000-510015
3148||Feed disable A.no.51000-510015
3149||Feed disable A.no.51000-510015
3150||Feed disable A.no.51000-510015
3151||Feed disable A.no.51000-510015
3152||Feed disable A.no.51000-510015
3153||Feed disable A.no.51000-510015
3154||Feed disable A.no.51000-510015
3155||Feed disable A.no.51000-510015
3156||Feed disable A.no.51000-510015
3157||Feed and read-in disable A.no.510100-510131
3158||Feed and read-in disable A.no.510100-510131
3159||Feed and read-in disable A.no.510100-510131
3160||Feed and read-in disable A.no.510100-510131
