ID||Area||Block||Variable||Path||NcuVariable||IsAxis||IsChannelAxis||PhysicalUnit||Version||Type||ColumnIndex||GudIdx1||GudIdx2||GudIdx3||HelpId
437||C||S||actToolEntryCorrLength||/Channel/State/actToolEntryCorrLength|| ||0||0||UNIT_POSN_LIN||920000||double||372||0||0||0||5715
438||C||S||actToolGeoLength||/Channel/State/actToolGeoLength|| ||0||0||UNIT_POSN_LIN||920000||double||368||0||0||0||5716
439||C||S||actToolGeoLengthWear||/Channel/State/actToolGeoLengthWear|| ||0||0||UNIT_POSN_LIN||920000||double||369||0||0||0||5717
440||C||S||actToolIdent||/Channel/State/actToolIdent|| ||0||0||NO_UNIT||36||string||33||0||0||0||493
441||C||S||actToolLength1||/Channel/State/actToolLength1||$P_TOOLL||0||0||UNIT_POSN_LIN||36||double||28||0||0||0||27
442||C||S||actToolLength2||/Channel/State/actToolLength2||$P_TOOLL||0||0||UNIT_POSN_LIN||36||double||29||0||0||0||28
443||C||S||actToolLength3||/Channel/State/actToolLength3||$P_TOOLL||0||0||UNIT_POSN_LIN||36||double||30||0||0||0||29
444||C||S||acTToolLengthIndex||/Channel/State/acTToolLengthIndex||$AC_T_TOOL_LENGTH_INDEX||0||0||NO_UNIT||970000||uint_16||387||0||0||0||5760
445||C||S||acTToolLengthIndexS||/Channel/State/acTToolLengthIndexS||$P_T_TOOL_LENGTH_INDEX||0||0||NO_UNIT||970000||uint_16||388||0||0||0||5761
446||C||S||actToolRadius||/Channel/State/actToolRadius||$P_TOOLR||0||0||UNIT_POSN_LIN||36||double||27||0||0||0||30
447||C||S||actToolSumCorrLength||/Channel/State/actToolSumCorrLength|| ||0||0||UNIT_POSN_LIN||920000||double||370||0||0||0||5718
448||C||S||actToolToolCarrierLength||/Channel/State/actToolToolCarrierLength|| ||0||0||UNIT_POSN_LIN||920000||double||373||0||0||0||5719
449||C||S||actToolTotalLength||/Channel/State/actToolTotalLength|| ||0||0||UNIT_POSN_LIN||920000||double||374||0||0||0||5720
450||C||S||actTransform||/Channel/State/actTransform|| ||0||0||NO_UNIT||70000||string||38||0||0||0||635
451||C||S||actWaCSCoordSys||/Channel/State/actWaCSCoordSys||$AC_WORKAREA_CS_COORD_SYSTEM||0||0||NO_UNIT||650000||uint_16||286||0||0||0||4109
452||C||S||actWaCSLimitMinus||/Channel/State/actWaCSLimitMinus||$AC_WORKAREA_CS_LIMIT_MINUS||0||0||UNIT_POSN||650000||double||290||0||0||0||4110
453||C||S||actWaCSLimitPlus||/Channel/State/actWaCSLimitPlus||$AC_WORKAREA_CS_LIMIT_PLUS||0||0||UNIT_POSN||650000||double||289||0||0||0||4111
454||C||S||actWaCSMinusEnable||/Channel/State/actWaCSMinusEnable||$AC_WORKAREA_CS_MINUS_ENABLE||0||0||NO_UNIT||650000||uint_16||288||0||0||0||4112
455||C||S||actWaCSPlusEnable||/Channel/State/actWaCSPlusEnable||$AC_WORKAREA_CS_PLUS_ENABLE||0||0||NO_UNIT||650000||uint_16||287||0||0||0||4113
456||C||S||actWalimGroupNo||/Channel/State/actWalimGroupNo||$AC_WORKAREA_CS_GROUP||0||0||NO_UNIT||650000||uint_16||285||0||0||0||4782
457||C||S||acVactB||/Channel/State/acVactB||$AC_VACTB||0||0||UNIT_VELO||200000||double||124||0||0||0||2468
458||C||S||acVactBf||/Channel/State/acVactBf||$AC_VACTBF||0||0||UNIT_VELO||630000||double||271||0||0||0||3955
459||C||S||acVactw||/Channel/State/acVactw||$AC_VACTW||0||0||NO_UNIT||70000||double||47||0||0||0||669
460||C||S||acVactWf||/Channel/State/acVactWf||$AC_VACTWF||0||0||UNIT_VELO||630000||double||272||0||0||0||3956
461||C||S||acVc||/Channel/State/acVc||$AC_VC||0||0||NO_UNIT||70000||double||46||0||0||0||712
462||C||S||afisState||/Channel/State/afisState|| ||0||0||NO_UNIT||1370000||uint_16||466||0||0||0||6112
463||C||S||aGG||/Channel/State/aGG||$A_GG||0||0||NO_UNIT||630000||uint_16||253||0||0||0||3937
464||C||S||aLinkTransRate||/Channel/State/aLinkTransRate||$A_LINK_TRANS_RATE||0||0||NO_UNIT||150000||uint_16||88||0||0||0||2292
465||C||S||allAxesRefActive||/Channel/State/allAxesRefActive|| ||0||0||NO_UNIT||36||uint_16||18||0||0||0||38
466||C||S||allAxesStopped||/Channel/State/allAxesStopped|| ||0||0||NO_UNIT||36||uint_16||21||0||0||0||39
467||C||S||aMonifact||/Channel/State/aMonifact||$A_MONIFACT||0||0||NO_UNIT||630000||double||254||0||0||0||3938
468||C||S||aTcAckC||/Channel/State/aTcAckC||$AC_TC_ACKC||0||0||NO_UNIT||440000||uint_16||164||0||0||0||2978
469||C||S||aTcCmdC||/Channel/State/aTcCmdC||$AC_TC_CMDC||0||0||NO_UNIT||440000||uint_16||163||0||0||0||2977
470||C||S||aTcDistance||/Channel/State/aTcDistance||$AC_TC_DISTANCE||0||0||NO_UNIT||770000||double||346||0||0||0||5194
471||C||S||aTcFct||/Channel/State/aTcFct||$AC_TC_FCT||0||0||NO_UNIT||160000||uint_16||76||0||0||0||2266
472||C||S||aTcLfn||/Channel/State/aTcLfn||$AC_TC_LFN||0||0||NO_UNIT||160000||uint_16||81||0||0||0||2271
473||C||S||aTcLfo||/Channel/State/aTcLfo||$AC_TC_LFO||0||0||NO_UNIT||160000||uint_16||85||0||0||0||2275
474||C||S||aTcLmyn||/Channel/State/aTcLmyn||$AC_TC_LMYN||0||0||NO_UNIT||490000||uint_16||181||0||0||0||3801
475||C||S||aTcLtn||/Channel/State/aTcLtn||$AC_TC_LTN||0||0||NO_UNIT||160000||uint_16||83||0||0||0||2273
476||C||S||aTcLto||/Channel/State/aTcLto||$AC_TC_LTO||0||0||NO_UNIT||160000||uint_16||87||0||0||0||2277
477||C||S||aTcMfn||/Channel/State/aTcMfn||$AC_TC_MFN||0||0||NO_UNIT||160000||uint_16||80||0||0||0||2270
478||C||S||aTcMfo||/Channel/State/aTcMfo||$AC_TC_MFO||0||0||NO_UNIT||160000||uint_16||84||0||0||0||2274
479||C||S||aTcMmyn||/Channel/State/aTcMmyn||$AC_TC_MMYN||0||0||NO_UNIT||490000||uint_16||180||0||0||0||3802
480||C||S||aTcMtn||/Channel/State/aTcMtn||$AC_TC_MTN||0||0||NO_UNIT||160000||uint_16||82||0||0||0||2272
481||C||S||aTcMto||/Channel/State/aTcMto||$AC_TC_MTO||0||0||NO_UNIT||160000||uint_16||86||0||0||0||2276
482||C||S||aTcMtptn||/Channel/State/aTcMtptn||$AC_TC_MTLTN||0||0||NO_UNIT||770000||uint_16||348||0||0||0||5195
483||C||S||aTcMttn||/Channel/State/aTcMttn||$AC_TC_MTTN||0||0||NO_UNIT||770000||uint_16||347||0||0||0||5196
484||C||S||aTcNumPlaces||/Channel/State/aTcNumPlaces||$AC_TC_MTNLOC||0||0||NO_UNIT||770000||uint_16||349||0||0||0||5197
485||C||S||aTcStatus||/Channel/State/aTcStatus||$AC_TC_STATUS||0||0||NO_UNIT||160000||uint_16||77||0||0||0||2267
486||C||S||aTcThno||/Channel/State/aTcThno||$AC_TC_THNO||0||0||NO_UNIT||160000||uint_16||78||0||0||0||2268
487||C||S||aTcTno||/Channel/State/aTcTno||$AC_TC_TNO||0||0||NO_UNIT||160000||uint_16||79||0||0||0||2269
488||C||S||aTcToolIs||/Channel/State/aTcToolIs||$AC_TC_TOOLIS||0||0||NO_UNIT||770000||uint_16||345||0||0||0||5198
489||C||S||basisFrameMask||/Channel/State/basisFrameMask||$P_CHBFRMASK||0||0||NO_UNIT||160000||uint_16||90||0||0||0||2312
490||C||S||blockProgInfo||/Channel/State/blockProgInfo||$AC_BLOCK_PROGSTATE||0||0||NO_UNIT||780300||integer||354||0||0||0||5354
491||C||S||blockType||/Channel/State/blockType||$AC_BLOCKTYPE||0||0||NO_UNIT||550000||integer||221||0||0||0||3783
492||C||S||blockTypeInfo||/Channel/State/blockTypeInfo||$AC_BLOCKTYPEINFO||0||0||NO_UNIT||550000||integer||222||0||0||0||3784
493||C||S||chanAlarm||/Channel/State/chanAlarm|| ||0||0||NO_UNIT||36||uint_16||14||0||0||0||51
494||C||S||chanAxisNoGap||/Channel/State/chanAxisNoGap|| ||0||0||NO_UNIT||170000||integer||92||0||0||0||2419
495||C||S||changeAxConfCounter||/Channel/State/changeAxConfCounter|| ||0||0||NO_UNIT||70000||uint_16||37||0||0||0||631
496||C||S||chanStartLockState||/Channel/State/chanStartLockState|| ||0||0||NO_UNIT||990700||uint_16||413||0||0||0||5854
497||C||S||chanStatus||/Channel/State/chanStatus|| ||0||0||NO_UNIT||36||uint_16||11||0||0||0||54
498||C||S||cIn||/Channel/State/cIn||$C_IN||0||0||NO_UNIT||410000||uint_16||128||0||0||0||2805
499||C||S||cmdDwellTime||/Channel/State/cmdDwellTime|| ||0||0||UNIT_TIME||440000||double||166||0||0||0||2986
500||C||S||cmdFeedRateIpo||/Channel/State/cmdFeedRateIpo||$AC_F||0||0||UNIT_VELO_LIN||36||double||2||0||0||0||65
501||C||S||cmdFeedRateIpoS||/Channel/State/cmdFeedRateIpoS|| ||0||0||UNIT_VELO||630000||double||273||0||0||0||3976
502||C||S||cmdTrafoParS||/Channel/State/cmdTrafoParS||$P_TRAFO_PAR||0||0||NO_UNIT||430000||double||62||0||0||0||4751
503||C||S||cmdTrafoParSetS||/Channel/State/cmdTrafoParSetS||$P_TRAFO_PARSET||0||0||NO_UNIT||440000||uint_16||170||0||0||0||2981
504||C||S||cmdTrafoS||/Channel/State/cmdTrafoS||$P_TRAFO||0||0||NO_UNIT||430000||uint_16||161||0||0||0||2975
505||C||S||contourHandwheelAss||/Channel/State/contourHandwheelAss|| ||0||0||NO_UNIT||1430000||uint_16||471||0||0||0||6139
506||C||S||corrBlActive||/Channel/State/corrBlActive|| ||0||0||NO_UNIT||36||uint_16||15||0||0||0||79
507||C||S||cOut||/Channel/State/cOut||$C_OUT||0||0||NO_UNIT||410000||uint_16||129||0||0||0||2806
508||C||S||cycServRestricted||/Channel/State/cycServRestricted|| ||0||0||NO_UNIT||36||uint_16||22||0||0||0||82
509||C||S||delayFSt||/Channel/State/delayFSt|| ||0||0||NO_UNIT||540000||uint_16||220||0||0||0||3742
510||C||S||delObjState||/Channel/State/delObjState|| ||0||0||NO_UNIT||870000||integer||360||0||0||0||5467
511||C||S||direction||/Channel/State/direction|| ||0||0||NO_UNIT||36||uint_16||10||0||0||0||87
512||C||S||drawPosTriggerPath||/Channel/State/drawPosTriggerPath|| ||0||0||UNIT_POSN_LIN||1230000||double||447||0||0||0||5973
513||C||S||drawPosTriggerTime||/Channel/State/drawPosTriggerTime|| ||0||0||UNIT_TIME||1230000||double||446||0||0||0||5974
514||C||S||enableOvrRapidFactor||/Channel/State/enableOvrRapidFactor|| ||0||0||NO_UNIT||650000||uint_16||284||0||0||0||4781
515||C||S||extProgActive||/Channel/State/extProgActive|| ||0||0||NO_UNIT||36||uint_16||9||0||0||0||125
516||C||S||feedRateIpoOvr||/Channel/State/feedRateIpoOvr|| ||0||0||UNIT_PERCENT||36||double||3||0||0||0||129
517||C||S||feedRateIpoUnit||/Channel/State/feedRateIpoUnit|| ||0||0||NO_UNIT||36||uint_16||6||0||0||0||130
518||C||S||feedRateIpoUnitS||/Channel/State/feedRateIpoUnitS|| ||0||0||NO_UNIT||630000||uint_16||274||0||0||0||3977
519||C||S||findBlActive||/Channel/State/findBlActive|| ||0||0||NO_UNIT||36||uint_16||8||0||0||0||146
520||C||S||G0Mode||/Channel/State/G0Mode||$AC_G0MODE||0||0||NO_UNIT||420000||uint_16||130||0||0||0||2820
521||C||S||gccState||/Channel/State/gccState||$PC_GCC_STATE||0||0||NO_UNIT||920000||integer||366||0||0||0||5697
522||C||S||incoapB||/Channel/State/incoapB||$P_INCOAP_B||0||0||NO_UNIT||710000||uint_16||311||0||0||0||4790
523||C||S||incoapC||/Channel/State/incoapC||$P_INCOAP_C||0||0||NO_UNIT||710000||uint_16||312||0||0||0||4791
524||C||S||incoapI||/Channel/State/incoapI||$P_INCOAP_I||0||0||NO_UNIT||710000||uint_32||313||0||0||0||4792
525||C||S||incoapR||/Channel/State/incoapR||$P_INCOAP_R||0||0||NO_UNIT||710000||double||314||0||0||0||4793
526||C||S||incoapS16||/Channel/State/incoapS16||$P_INCOAP_S16||0||0||NO_UNIT||710000||string||315||0||0||0||4794
527||C||S||incoapS160||/Channel/State/incoapS160||$P_INCOAP_S160||0||0||NO_UNIT||710000||string||317||0||0||0||4796
528||C||S||incoapS32||/Channel/State/incoapS32||$P_INCOAP_S32||0||0||NO_UNIT||710000||string||316||0||0||0||4795
529||C||S||incoapSize||/Channel/State/incoapSize||$P_INCOAP_SIZE||0||0||NO_UNIT||710000||uint_16||310||0||0||0||4789
530||C||S||isoActHDNo||/Channel/State/isoActHDNo||$P_ISO2_HNO||0||0||NO_UNIT||700000||int_16||318||0||0||0||4797
531||C||S||ludAccCounter||/Channel/State/ludAccCounter|| ||0||0||NO_UNIT||36||uint_16||31||0||0||0||179
532||C||S||machFunc||/Channel/State/machFunc|| ||0||0||NO_UNIT||36||uint_16||12||0||0||0||180
533||C||S||markActiveList||/Channel/State/markActiveList|| ||0||0||NO_UNIT||550000||uint_16||228||0||0||0||3785
534||C||S||nameIndex||/Channel/State/nameIndex|| ||0||0||NO_UNIT||870000||integer||359||0||0||0||5468
535||C||S||ncProgEndCounter||/Channel/State/ncProgEndCounter|| ||0||0||NO_UNIT||610000||uint_16||251||0||0||0||3847
536||C||S||ncResetCounter||/Channel/State/ncResetCounter|| ||0||0||NO_UNIT||620000||uint_16||252||0||0||0||3848
537||C||S||ncStartCounter||/Channel/State/ncStartCounter|| ||0||0||NO_UNIT||36||uint_16||20||0||0||0||321
538||C||S||ncStartSignalCounter||/Channel/State/ncStartSignalCounter|| ||0||0||NO_UNIT||600000||uint_16||248||0||0||0||3845
539||C||S||newMotSeqLength||/Channel/State/newMotSeqLength|| ||0||0||UNIT_POSN_LIN||1230000||double||448||0||0||0||5975
540||C||S||numToolHolders||/Channel/State/numToolHolders||$P_MAGNS||0||0||NO_UNIT||510000||uint_16||210||0||0||0||3185
541||C||S||numTraceProtocEventType||/Channel/State/numTraceProtocEventType|| ||0||0||NO_UNIT||440000||uint_16||132||0||0||0||2947
542||C||S||numTraceProtocOemEventType||/Channel/State/numTraceProtocOemEventType||$MM_PROTOC_NUM_ETP_OEM_TYP||0||0||NO_UNIT||440000||uint_16||133||0||0||0||2948
543||C||S||oldProgNetTime||/Channel/State/oldProgNetTime||$AC_OLD_PROG_NET_TIME||0||0||UNIT_TIME||670000||double||298||0||0||0||4103
544||C||S||oldProgNetTimeCounter||/Channel/State/oldProgNetTimeCounter||$AC_OLD_PROG_NET_TIME_COUNT||0||0||NO_UNIT||670000||uint_16||300||0||0||0||4104
545||C||S||paAccLimA||/Channel/State/paAccLimA||$PA_ACCLIMA||1||1||NO_UNIT||500000||uint_16||184||0||0||0||3106
546||C||S||paJerkLimA||/Channel/State/paJerkLimA||$PA_JERKLIMA||1||1||NO_UNIT||500000||uint_16||186||0||0||0||3113
547||C||S||paVeloLimA||/Channel/State/paVeloLimA||$PA_VELOLIMA||1||1||NO_UNIT||500000||uint_16||185||0||0||0||3107
548||C||S||pcTcarrAxOffset||/Channel/State/pcTcarrAxOffset||$PC_TCARR_AX_OFFSET||0||0||UNIT_POSN||992100||double||445||0||0||0||5961
549||C||S||pcTcarrAxVect||/Channel/State/pcTcarrAxVect||$PC_TCARR_AX_VECT||0||0||UNIT_POSN||992100||double||444||0||0||0||5960
550||C||S||pcTcarrOffset||/Channel/State/pcTcarrOffset||$PC_TCARR_OFFSET||0||0||UNIT_POSN||992100||double||443||0||0||0||5959
551||C||S||pcTrafoNum||/Channel/State/pcTrafoNum||$PC_TRAFO_NUM||0||0||NO_UNIT||1240000||uint_16||449||0||0||0||5982
552||C||S||pcTrafoRotChainIndex||/Channel/State/pcTrafoRotChainIndex||$PC_TRAFO_ROT_CHAIN_INDEX||0||0||NO_UNIT||830000||integer||355||0||0||0||5355
553||C||S||pcTrafoRotChanAxEx||/Channel/State/pcTrafoRotChanAxEx||$PC_TRAFO_ROT_CHAN_AX_EX||0||0||NO_UNIT||830000||uint_16||357||0||0||0||5356
554||C||S||pcTrafoRotChanAxIn||/Channel/State/pcTrafoRotChanAxIn||$PC_TRAFO_ROT_CHAN_AX_IN||0||0||NO_UNIT||830000||uint_16||356||0||0||0||5357
555||C||S||pCutInv||/Channel/State/pCutInv||$AC_CUT_INV||0||0||NO_UNIT||660000||uint_16||291||0||0||0||4083
556||C||S||pCutInvS||/Channel/State/pCutInvS|| ||0||0||NO_UNIT||660000||uint_16||292||0||0||0||4084
557||C||S||pCutMod||/Channel/State/pCutMod||$AC_CUTMOD||0||0||NO_UNIT||660000||integer||293||0||0||0||4085
558||C||S||pCutModK||/Channel/State/pCutModK||$AC_CUTMODK||0||0||NO_UNIT||830400||string||361||0||0||0||5469
559||C||S||pCutModKA||/Channel/State/pCutModKA||$AC_CUTMODKA||0||0||NO_UNIT||940400||uint_16||383||0||0||0||5743
560||C||S||pCutModKAS||/Channel/State/pCutModKAS||$P_CUTMODKA||0||0||NO_UNIT||940400||uint_16||384||0||0||0||5744
561||C||S||pCutModKS||/Channel/State/pCutModKS|| ||0||0||NO_UNIT||830400||string||362||0||0||0||5470
562||C||S||pCutModS||/Channel/State/pCutModS|| ||0||0||NO_UNIT||660000||integer||294||0||0||0||4086
563||C||S||pEgBc||/Channel/State/pEgBc||$P_EG_BC||0||0||NO_UNIT||170000||uint_16||105||0||0||0||2410
564||C||S||pMthSDC||/Channel/State/pMthSDC||$P_MTHSDC||0||0||NO_UNIT||510000||integer||212||0||0||0||3187
565||C||S||pOffn||/Channel/State/pOffn||$P_OFFN||0||0||NO_UNIT||170000||double||112||0||0||0||2334
566||C||S||pOriDiff0||/Channel/State/pOriDiff0||$P_ORI_DIFF||0||0||UNIT_ANGLE||770000||double||341||0||0||0||5204
567||C||S||pOriDiff1||/Channel/State/pOriDiff1||$P_ORI_DIFF||0||0||UNIT_ANGLE||770000||double||342||0||0||0||5205
568||C||S||pOriPos0||/Channel/State/pOriPos0||$P_ORI_POS||0||0||UNIT_ANGLE||770000||double||339||0||0||0||5206
569||C||S||pOriPos1||/Channel/State/pOriPos1||$P_ORI_POS||0||0||UNIT_ANGLE||770000||double||340||0||0||0||5207
570||C||S||pOriSol||/Channel/State/pOriSol||$P_ORI_SOL||0||0||NO_UNIT||770000||integer||337||0||0||0||5208
571||C||S||pOriStat||/Channel/State/pOriStat||$P_ORI_STAT||0||0||NO_UNIT||770000||integer||338||0||0||0||5209
572||C||S||progDuploNumber||/Channel/State/progDuploNumber|| ||0||0||NO_UNIT||36||uint_16||36||0||0||0||496
573||C||S||progEvent||/Channel/State/progEvent|| ||0||0||NO_UNIT||991007||uint_16||440||0||0||0||5929
574||C||S||progNetTimeTrigger||/Channel/State/progNetTimeTrigger||$AC_PROG_NET_TIME_TRIGGER||0||0||NO_UNIT||670000||uint_16||299||0||0||0||4105
575||C||S||progStatus||/Channel/State/progStatus|| ||0||0||NO_UNIT||36||uint_16||13||0||0||0||379
576||C||S||progTNumber||/Channel/State/progTNumber|| ||0||0||NO_UNIT||36||uint_16||25||0||0||0||381
577||C||S||progTNumberLong||/Channel/State/progTNumberLong|| ||0||0||NO_UNIT||100000||integer||67||0||0||0||743
578||C||S||progToolIdent||/Channel/State/progToolIdent|| ||0||0||NO_UNIT||36||string||35||0||0||0||495
579||C||S||progUsekt||/Channel/State/progUsekt|| ||0||0||NO_UNIT||420000||integer||131||0||0||0||4761
580||C||S||progWaitForEditUnlock||/Channel/State/progWaitForEditUnlock|| ||0||0||NO_UNIT||590000||string||235||0||0||0||3833
581||C||S||protAreaCounter||/Channel/State/protAreaCounter|| ||0||0||NO_UNIT||160000||uint_16||91||0||0||0||2294
582||C||S||protocHmiEvent||/Channel/State/protocHmiEvent|| ||0||0||NO_UNIT||640000||uint_16||276||0||0||0||4001
583||C||S||protocUserActive||/Channel/State/protocUserActive||$MM_PROTOC_USER_ACTIVE||0||0||NO_UNIT||440000||uint_16||171||0||0||0||2946
584||C||S||pTc||/Channel/State/pTc||$P_TC||0||0||NO_UNIT||200000||uint_16||96||0||0||0||2757
585||C||S||pTcAng||/Channel/State/pTcAng||$P_TCANG||0||0||UNIT_ANGLE||200000||double||123||0||0||0||2453
586||C||S||pTcDiff||/Channel/State/pTcDiff||$P_TCDIFF||0||0||UNIT_ANGLE||200000||double||125||0||0||0||2666
587||C||S||pTcNum||/Channel/State/pTcNum||$P_TCNUM||0||0||NO_UNIT||520000||uint_16||215||0||0||0||3723
588||C||S||pTcSol||/Channel/State/pTcSol||$P_TCSOL||0||0||NO_UNIT||430000||uint_16||162||0||0||0||2976
589||C||S||pTcStat||/Channel/State/pTcStat||$P_TCSTAT||0||0||NO_UNIT||500000||integer||182||0||0||0||3091
590||C||S||pTCutMod||/Channel/State/pTCutMod||$P_AD||0||0||UNIT_ANGLE||550000||double||226||0||0||0||3786
591||C||S||pTCutModS||/Channel/State/pTCutModS|| ||0||0||UNIT_ANGLE||560000||double||229||0||0||0||3792
592||C||S||pToolO||/Channel/State/pToolO||$P_TOOL_O||0||0||NO_UNIT||440000||double||165||0||0||0||2979
593||C||S||pToolRot||/Channel/State/pToolRot||$P_TOOL_O_R||0||0||NO_UNIT||600000||double||247||0||0||0||4778
594||C||S||rapFeedRateOvr||/Channel/State/rapFeedRateOvr|| ||0||0||UNIT_PERCENT||36||double||4||0||0||0||388
595||C||S||remainDwellTime||/Channel/State/remainDwellTime|| ||0||0||UNIT_TIME||440000||double||167||0||0||0||2987
596||C||S||reqParts||/Channel/State/reqParts||$AC_REQUIRED_PARTS||0||0||NO_UNIT||190000||double||119||0||0||0||2982
597||C||S||retractState||/Channel/State/retractState|| ||0||0||NO_UNIT||860000||uint_16||358||0||0||0||5430
598||C||S||rotSys||/Channel/State/rotSys||$AC_ROT_SYS||0||0||NO_UNIT||460000||uint_16||176||0||0||0||3040
599||C||S||searchRunMode||/Channel/State/searchRunMode|| ||0||0||NO_UNIT||610000||uint_16||249||0||0||0||4779
600||C||S||searchRunStatus||/Channel/State/searchRunStatus|| ||0||0||NO_UNIT||610000||uint_16||250||0||0||0||4780
601||C||S||selectedAsup||/Channel/State/selectedAsup|| ||0||0||NO_UNIT||992000||string||454||0||0||0||5987
602||C||S||seruproMasterChanNo||/Channel/State/seruproMasterChanNo|| ||0||0||NO_UNIT||420100||uint_16||159||0||0||0||2963
603||C||S||seruproMasterNcuNo||/Channel/State/seruproMasterNcuNo|| ||0||0||NO_UNIT||420100||uint_16||160||0||0||0||2964
604||C||S||simTolerance||/Channel/State/simTolerance|| ||0||0||UNIT_POSN_LIN||690000||double||309||0||0||0||4788
605||C||S||simulationSupport||/Channel/State/simulationSupport|| ||0||0||NO_UNIT||510400||uint_16||219||0||0||0||3754
606||C||S||simulationSupportS||/Channel/State/simulationSupportS|| ||0||0||NO_UNIT||510600||uint_16||227||0||0||0||3790
607||C||S||specParts||/Channel/State/specParts||$AC_SPECIAL_PARTS||0||0||NO_UNIT||190000||double||122||0||0||0||2985
608||C||S||splitBlock||/Channel/State/splitBlock||$AC_SPLITBLOCK||0||0||NO_UNIT||550000||integer||223||0||0||0||3789
609||C||S||startLockCounter||/Channel/State/startLockCounter|| ||0||0||NO_UNIT||960000||uint_16||382||0||0||0||5745
610||C||S||startLockState||/Channel/State/startLockState|| ||0||0||NO_UNIT||590000||uint_16||236||0||0||0||3840
611||C||S||startRejectCounter||/Channel/State/startRejectCounter|| ||0||0||NO_UNIT||590000||uint_16||237||0||0||0||3841
612||C||S||stopCond||/Channel/State/stopCond|| ||0||0||NO_UNIT||36||uint_16||7||0||0||0||427
613||C||S||stopCondChangeCounter||/Channel/State/stopCondChangeCounter|| ||0||0||NO_UNIT||680000||uint_16||302||0||0||0||4755
614||C||S||stopCondNew||/Channel/State/stopCondNew|| ||0||0||NO_UNIT||710000||uint_16||320||0||0||0||4752
615||C||S||stopCondNum||/Channel/State/stopCondNum|| ||0||0||NO_UNIT||680000||uint_16||301||0||0||0||4754
616||C||S||stopCondPar||/Channel/State/stopCondPar|| ||0||0||NO_UNIT||690000||uint_16||32||0||0||0||600
617||C||S||stopCondParA||/Channel/State/stopCondParA|| ||0||0||NO_UNIT||680000||string||304||0||0||0||4757
618||C||S||stopCondParNew||/Channel/State/stopCondParNew|| ||0||0||NO_UNIT||710000||uint_16||321||0||0||0||4753
619||C||S||stopCondTime||/Channel/State/stopCondTime|| ||0||0||NO_UNIT||680000||datetime||303||0||0||0||4756
620||C||S||stopRunActive||/Channel/State/stopRunActive|| ||0||0||NO_UNIT||500000||uint_16||190||0||0||0||3102
621||C||S||stopRunCounter||/Channel/State/stopRunCounter|| ||0||0||NO_UNIT||500000||uint_16||191||0||0||0||3103
622||C||S||suppProgFunc||/Channel/State/suppProgFunc|| ||0||0||NO_UNIT||110000||uint_16||75||0||0||0||2055
623||C||S||syntaxCheckAlarmNo||/Channel/State/syntaxCheckAlarmNo|| ||0||0||NO_UNIT||650000||integer||279||0||0||0||4021
624||C||S||syntaxCheckAlarmPara1||/Channel/State/syntaxCheckAlarmPara1|| ||0||0||NO_UNIT||650000||string||280||0||0||0||4022
625||C||S||syntaxCheckAlarmPara2||/Channel/State/syntaxCheckAlarmPara2|| ||0||0||NO_UNIT||650000||string||281||0||0||0||4023
626||C||S||syntaxCheckAlarmPara3||/Channel/State/syntaxCheckAlarmPara3|| ||0||0||NO_UNIT||650000||string||282||0||0||0||4024
627||C||S||syntaxCheckAlarmPara4||/Channel/State/syntaxCheckAlarmPara4|| ||0||0||NO_UNIT||650000||string||283||0||0||0||4025
628||C||S||syntaxCheckSeek||/Channel/State/syntaxCheckSeek|| ||0||0||NO_UNIT||650000||integer||278||0||0||0||4026
629||C||S||syntaxCheckStatus||/Channel/State/syntaxCheckStatus|| ||0||0||NO_UNIT||650000||uint_16||277||0||0||0||4027
630||C||S||threadPitch||/Channel/State/threadPitch|| ||0||0||NO_UNIT||510000||double||213||0||0||0||3182
631||C||S||threadPitchS||/Channel/State/threadPitchS|| ||0||0||NO_UNIT||510000||double||214||0||0||0||3183
632||C||S||timeOrRevolDwell||/Channel/State/timeOrRevolDwell|| ||0||0||NO_UNIT||440000||uint_16||168||0||0||0||2988
633||C||S||timeS||/Channel/State/timeS||$AC_TIMES||0||0||UNIT_TIME||550000||double||224||0||0||0||3787
634||C||S||timeSC||/Channel/State/timeSC||$AC_TIMESC||0||0||NO_UNIT||550000||double||225||0||0||0||3788
635||C||S||tOffCR||/Channel/State/tOffCR||$AC_TOFFCR||0||0||UNIT_POSN||1330000||double||458||0||0||0||6055
636||C||S||tOffL1L2L3||/Channel/State/tOffL1L2L3||$AC_TOFFL||0||0||UNIT_POSN||690000||double||305||0||0||0||4784
637||C||S||tOffLXYZ||/Channel/State/tOffLXYZ||$AC_TOFF||0||0||UNIT_POSN||690000||double||306||0||0||0||4785
638||C||S||tOffR||/Channel/State/tOffR||$AC_TOFFR||0||0||UNIT_POSN||690000||double||308||0||0||0||4787
639||C||S||toolCounter||/Channel/State/toolCounter|| ||0||0||NO_UNIT||100000||uint_16||65||0||0||0||2012
640||C||S||toolCounterC||/Channel/State/toolCounterC|| ||0||0||NO_UNIT||100000||uint_16||72||0||0||0||2046
641||C||S||toolCounterIso||/Channel/State/toolCounterIso|| ||0||0||NO_UNIT||700000||integer||319||0||0||0||4798
642||C||S||toolCounterM||/Channel/State/toolCounterM|| ||0||0||NO_UNIT||100000||uint_16||73||0||0||0||2047
